Operator	Comment	Key	Translation
Message	Mikie	Whoa, whoa, whoa! I'm going to be late!	
Message	Shido	Hm?	
Message	None	"(I hear a voice coming from the staircase.
Could it be...?)"	
Message	Mikie	Hawawa, yikes!	
Message	Shido	Whoa!	
Message	None	"(I knew it! I caught the girl as she sprinted
at a blinding speed.)"	
Message	None	"(However, her force was more than I anticipated,
and I toppled onto my back.)"	
Message	Mikie	I-I'm sorry! I was in a hurry and...!	
Message	Shido	No, I was spacing out too. Sorry.	
Message	None	"(She really took me out. That was quite
the dash tackle for such a small girl.)"	
Message	Mikie	Um. Are you my senpai?	
Message	Shido	I'm a second year. I could be.	
Message	None	(This girl's probably a first year.)	
Message	Mikie	"Oh, but if you're a second year, then we're
the same."	
Message	Shido	Hm? ...Really?	
Message	Mikie	"Oh, this is no good! I'm keeping Mily-san
waiting! E-Excuse me!"	
Message	Shido	"Hey, wait! It's dangerous if you don't look
ahead!"	
Message	Mikie	Ah! I-I'm sorry～!	
Message	None	"(She keeps running into people. Gotta pay
more attention.)"	
Message	None	"(Hm. Still, who was she? I feel like I've
seen her, but I don't recognize her...)"	
