Operator	Comment	Key	Translation
Message	Shido	The city... What happened here?	
Message	Reine	"Indeed. There appears to be an issue with\nthe city's virtual progression. It is safe to\nassume you are running out of time."	
Message	Maria	"My guess is, Marina is trying to erase this
world. She is no longer trapped within the
cage that imprisoned her."	
Message	Shido	If it disappears, what happens to us...?	
Message	Reine	"...If it disappears while your mind is still\ninside, you will not emerge unscathed. In\nother words, you may never wake again."	
Message	Shido	"There's no mistake. This is a really dangerous
situation, huh? If we stop Marina, we stop its
destruction, right?"	
Message	Reine	"...Yes. If the plan I outlined to you succeeds,\nyou and the others should be able to return\nsafely."	
Message	Shido	"Either way, we can't leave the Fraxinus as
it is. We just have to act here and now, to
protect reality, together!"	
Message	Reine	"...Yes. That is the task ahead of you."	
Message	Maria	I will help as much as I can, as well.	
Message	Shido	Yeah. I'm counting on you, okay?	
Message	Maria	Yes...!	
Message	Kotori	Shido! And Maria, too!	
Message	Shido	"Kotori! Thank goodness. You're safe. About
the situation—"	
Message	Kotori	"Don't worry. I'm aware. Reine, the admin control
status for the Fraxinus hasn't changed, right?"	
Message	Reine	"Yes, it is the same as before. We are missing\n90% of our functionality. We are buying time\nwith a trick, but it won't hold for long."	
Message	Kotori	"Then we'll just have to hurry up. If we
can make it in time, we'll manage."	
Message	Shido	Our destination... The Mother Room.	
Message	Reine	"That's right. It is the core of the digital\nworld. The AI Spirit cannot enter the real world.\nIt is the central control room for the Fraxinus."	
Message	Shido	Will she... really be there?	
Message	Maria	"Do not fear, Shido. Marina Arusu will most
certainly be in the Mother Room."	
Message	Reine	"Maria, can you tell?"	
Message	Maria	"Yes. Although, it is faint. If I could reconnect
with the system, I could make absolutely sure."	
Message	Reine	"That is far too risky. Maria, we do not know\nif your body will hold."	
Message	Shido	"Don't push yourself, Maria. We're in this
together until the very end."	
Message	Maria	...Yes!	
Message	Reine	"Your powers are necessary for us to stand a\nchance against her, Maria. Only a Spirit's power\ncan resist Marina's influence. That means you."	
Message	Maria	"Yes. I am downloading the necessary data,
Reine. I should be able to recreate the Spirit
power in the digital world from the real world."	
Message	Reine	"The roles of the real world do not apply here.\nMarina is in full control of the digital world.\nYour foe is not one person, but a whole realm."	
Message	Shido	"A whole realm... Now that I recall, when I
moved to stop Marina, I couldn't move all
of a sudden."	
Message	Kotori	"Describe that for me in detail. We have little
data about this enemy."	
Message	Shido	"It kinda felt like my brain disconnected
from the rest of me."	
Message	Reine	"...Hmm. Is it similar to Miku's Gabriel?"	
Message	Shido	"This is just a guess, but it felt more akin
to being paralyzed."	
Message	Maria	"It was interfering with the player. Movement
can be intentionally restricted by setting a
flag."	
Message	Kotori	"I see. So we have to think of it like a game.
As expected, while being trapped inside of
a dating sim."	
Message	Shido	"Um, in other words, it's not like Miku's
brainwashing so much as it is altering the
target's ability to move, right?"	
Message	Maria	"Yes. In this world, anything is possible. No
matter how powerful you are, parameters
can be shifted, restrictions can be set."	
Message	Shido	I see... Guess it won't be that easy.	
Message	Maria	"Yes. In order to break through, you will
undoubtedly need my help."	
Message	Maria	"Even if I perish, I wish to repay everyone,
most of all you, Shido, for teaching me so
much."	
Message	Shido	Maria...	
Message	Maria	"That is why... you must do whatever you
can to remain steadfast. What I was given,
living in this world..."	
Message	Maria	"I learned things that data alone could never
teach me: feelings, emotions, bonds. They are
invisible but take shape. I love everyone..."	
