Operator	Comment	Key	Translation
Message		(...I'll always be watching you.)	(...siempre te estaré vigilando.)
Message		(...It's starting.)	(...Está empezando.)
Message		(The days will be closed...)	(Los días estarán cerrados...)
Message		(...It's all repetition...)	(...Todo es repetición...)
Message		(I... must protect the happy days in... Eden...)	(Yo... debo proteger los días felices en... Edén...)
Message		"(There must be no issues... with how Eden
is managed. I mustn't end the dream. I can't
let that happen...)"	"(No debe haber problemas ... con la forma en Edén
se gestiona. No debo acabar con el sueño. No puedo
dejar que eso suceda...)"
Message		(...It has begun... It's all starting over.)	(...Ha comenzado... Todo vuelve a empezar.)
Message		(Huh...?)	(¿Eh...?)
Message		(...Whose voice is that...?)	(...¿De quién es esa voz...?)
Message		(...I feel like I know it, but I don't...)	(...siento que lo sé, pero no es así...)
Message		(There is... one thing I know for sure.)	(Hay... una cosa de la que estoy seguro).
Message		"(That voice was so warm...
and filled with kindness.)"	"(Esa voz era tan cálida...
y llena de bondad)."
Message		(Huh?)	(¿Eh?)
Message		(I-I've seen this before...)	(Ya he visto esto antes...)
Message		(Uh... That was...)	(Uh... Eso fue...)
Message		(When I woke up, I saw a familiar face.)	(Cuando me desperté, vi una cara conocida).
Message	Tohka	Shi...do...?	¿Shi...do...?
Message	Shido	Tohka...	Tohka...
Message	Tohka	Shido! Shido! Shido...!	¡Shido! ¡Shido! ¡Shido...!
Message	Shido	HNRG?!	¡¿HNRG?!
Message	Shido	T-Tohka! That hurts!	¡T-Tohka! ¡Eso duele!
Message	Tohka	Huh?! S-Sorry, Shido...!	¡¿Eh?! ¡Lo siento, Shido...!
Message	Shido	Ah! ...*pant*...*pant*...*pant*...*pant*...	¡Ah! ... *jadeo*... *jadeo*... *jadeo*... *jadeo*…
Message		(Wh-What... is going on...?)	(¿Qué... está pasando...?)
Message		(I looked around the room...)	(Miré alrededor de la habitación...)
Message	Tohka	"What is the matter, Shido?
Do you... still feel sick?"	"¿Qué pasa, Shido?
¿Todavía... te sientes mal?"
Message		"(The girl looking at me with such worry was Tohka
Yatogami. Despite her human appearance, she is
actually a Spirit, a being with great powers.)"	"(La chica que me miraba con tanta preocupación era
Tohka Yatogami. A pesar de su apariencia humana
en realidad un Espíritu, un ser con grandes poderes)."
Message		"(Seeing Tohka's bright smile,
my mind was made up.)"	"(Al ver la brillante sonrisa de Tohka,
me decidí.)"
