Operator	Comment	Key	Translation
Choice		Start from the prologue.	Empezar desde el prologo.
Choice		Skip the prologue.	Saltarse el prologo.
Message		"(The moment I opened the door to the rooftop,
I knew it was already starting. I felt my skin
tingle from the tense air.)"	"(En el momento en que abrí la puerta de la azotea,
supe que ya estaba empezando. Sentí
cosquilleo del aire tenso)."
Message	Tohka	Sh-Shido...?!	¡¿Sh-Shido...?!
Message		"(I turned around, and there stood the girl I was
looking for, just beyond my gaze. There stood
Tohka.)"	"(Me di la vuelta, y allí estaba la chica que estaba
buscando, justo más allá de mi mirada. Allí estaba
Tohka)."
Message	Shido	T-Tohka!	¡T-Tohka!
Message		"(Her Astral Dress was glowing, and a haze
of purple light came forth from her body.)"	"(Su vestido astral resplandecía, y una neblina
de luz púrpura salía de su cuerpo)."
Message	Tohka	Sh-Shido... R-Run...!	Sh-Shido... R-Run...!
Message	Shido	There's no way I can!	¡No hay manera de que pueda!
Message		(I may be able to do something. If it's...)	(Quizá pueda hacer algo. Si es...)
Message		(—?!)	(-?!)
Message		(I tried to run, but my body wouldn't listen.)	(Intenté correr, pero mi cuerpo no me hizo caso).
Message		"(The ghostly light from Tohka's
body charged at me.)"	"(La luz fantasmal del cuerpo de Tohka
cargó contra mí)."
Message	Shido	*Grunt*!	*¡Grunt*!
Message		"(In that moment, an intense gravity tightened my
lungs, as if I were plummeting deep into the sea.)"	"(En ese momento, una intensa gravedad me apretó los
pulmones, como si cayera en picado al mar. pulmones,
como si cayera en picado a las profundidades del mar)."
Message		(But I wouldn't stop moving.)	(Pero no dejaría de moverme).
Message		"(Bearing the weight, I took one step to get
to Tohka. Then another.)"	"(Soportando el peso, di un paso para llegar
a Tohka. Luego otro)."
Message		(—?!)	(-?!)
Message		"(I felt a strong sense of power
welling inside me.)"	"(Sentí una fuerte sensación de poder
dentro de mí)."
Message		(But where was it going...)	(Pero adónde iba...)
Message	Tohka	"Y-You can't come... If you're with me,
even you will..."	"No puedes venir... Si estás conmigo,
incluso tú..."
Message		"(Tohka was carrying a large sword unbefitting of
her in her gorgeous dress. Sandalphon pierced the
ground as she clung onto it, her body shaking.)"	"(Tohka llevaba una gran espada impropia de
su magnífico vestido. El sándalo atravesaba el
suelo mientras ella se aferraba a él, su cuerpo temblando)."
Message		"(Her beautiful hair was dark as night. A doll-like
face betrayed signs of pain, as if withstanding
something severe.)"	"(Su hermoso cabello era oscuro como la noche. Un
rostro de muñeca delataba signos de dolor, como si
hubiera soportado algo severo)."
Message	Shido	Even if you don't want me—	Aunque no me quieras...
Message		(I slowly approached Tohka, struggling to walk.)	(Me acerco lentamente a Tohka, luchando por caminar).
Message	Shido	I... I will never let you be alone—	I... Nunca te dejaré sola.
Message	Tohka	Shido...! I... don't... want to... kill... you!	¡Shido...! ¡Yo... no... quiero... matarte!
Message		"(Sadness overcame her and she screamed in a way I
couldn't believe. The aura emanating from her body
was even stronger than before.)"	"(La tristeza se apoderó de ella y gritó de una manera que
yo increíble. El aura que emanaba de su cuerpo
era aún más fuerte que antes)."
Message	Shido	T-TOHKA!	¡T-TOHKA!
Message		"(If I faltered even a little, the light would
surely blast me away. I resisted and
reached my arm out to Tohka.)"	"(Si vacilara aunque fuera un poco, la luz
me lanzaría por los aires. Me resistí y
extendí mi brazo hacia Tohka)."
Message	Tohka	SHI...DO...!	¡SHI...DO...!
Message		(Tohka's expression was full of despair.)	(La expresión de Tohka estaba llena de desesperación).
Message		"(Just then, I felt a power surging through me.
I had no idea where it came from.)"	"(En ese momento, sentí que me invadía una fuerza.
No tenía ni idea de dónde venía)."
Message		"(Sandalphon, gripped in Tohka's hands, seemed to
answer to it. It suddenly gave off a powerful,
burgeoning light.)"	"(Sandalphon, agarrado en las manos de Tohka, parecía
responder a ella. De repente emitió una poderosa
luz floreciente.)"
Message		(At this rate, Tohka will—)	(A este paso, Tohka...)
Message	Shido	TOHHKAAAAAAAA!	¡TOHHKAAAAAAAAAA!
Message	Tohka	SHIDOOOOOOOO!	¡SHIDOOOOOO!
Message		"(As the sound of Tohka's scream rang in my ears,
my vision turned white, and my consciousness was
severed.)"	"(Mientras el sonido del grito de Tohka resonaba en
mis oídos, mi visión se volvió blanca, y mi
conciencia fue cortada.)"
