Operator	Comment	Key	Translation
Message		"(Kotori works day in and day out without a
break as commander of the Fraxinus. It's such
a big responsibility for someone her age.)"	"(Kotori trabaja día tras día sin descanso como
comandante de la Fraxinus. Es una gran
responsabilidad para alguien de su edad)."
Message		(Kotori, what can I do for you? Hm...?)	(Kotori, ¿qué puedo hacer por ti? ¿Hm...?)
Message	Kotori	...	...
Message	Shido	Kotori...?	¿Kotori...?
Message	Kotori	Shido...?	¿Shido...?
Message	Shido	"What are you doing here...? You must be exhausted.
Shouldn't you be resting at home?"	"¿Qué haces aquí...? Debes estar exhausta.
¿No deberías estar descansando en casa?"
Message	Kotori	"I-I just wanted to organize my thoughts, so
I came outside. I'm fine... Totally fine."	"Sólo quería organizar mis pensamientos, así que salí.
Estoy bien... Totalmente bien."
Message	Shido	Yeah, but...	Sí, pero...
Message	Kotori	"I said I'm fine! There's nothing for you to
worry about. I..."	"¡He dicho que estoy bien!
No hay nada de qué preocuparse. Yo…"
Message	Shido	Kotori...?	¿Kotori...?
Message	Kotori	...	...
Message	Shido	Hey, Kotori...	Oye, Kotori...
Choice		Isn't there something I can help you with?	¿No hay algo en lo que pueda ayudarte?
Choice		I know it's tough, but hang in there.	Sé que es duro, pero aguanta.
Choice		You seem busy.	Pareces ocupada.
Message	Shido	"Isn't there something I could help you with?
If I can do anything to alleviate your stress,
I..."	"¿No hay algo en lo que pueda ayudarte?
Si puedo hacer algo para aliviar tu estrés, yo..."
Message	Kotori	No. Not a single thing.	No. Ni una sola cosa.
Message	Shido	"What? Come on. I'm sure there's something
I can do."	"¿Qué? Venga, vamos. Seguro
que hay algo que pueda hacer."
Message	Kotori	Nope.	No.
Message	Shido	O-Oh...	O-Oh...
Message	Kotori	I'm the only who's able to do what I can do.	Soy la única capaz de hacer lo que puedo hacer.
Message	Kotori	"It's not something I can defer to someone,
even you."	"No es algo que pueda delegar en alguien,
ni siquiera en ti."
Message	Kotori	"Shido, there is something you should be able
to do. That is your role."	"Shido, hay algo que deberías poder hacer.
Ese es tu papel."
Message	Shido	...Right.	...Bien.
Message	Kotori	But...	Pero...
Message	Shido	Hm...?	¿Hm...?
Message	Kotori	Could you give me the energy to keep going?	¿Podrías darme la energía para seguir adelante?
Message	Shido	Yeah, sure. As much as energy as you want.	Sí, claro. Tanta energía como quieras.
Message	Kotori	I knew you'd say that.	Sabía que dirías eso.
Message	Kotori	"So for now, just a little, could you lend me
a shoulder to lean on?"	"Así que por ahora, sólo un poco, ¿podrías
prestarme un hombro en el que apoyarme?"
Message	Shido	Kotori, I'll be right by your side.	Kotori, estaré a tu lado.
Message	Kotori	Mm...	Mm...
Message	Shido	"This is all I've got for now, but hang in there.
I know it's tough."	"Esto es todo lo que tengo por ahora, pero aguanta.
Sé que es duro."
Message	Kotori	Yeah, I didn't need you to tell me that.	Sí, no necesitaba que me lo dijeras.
Message	Shido	Oh. R-Right, huh?	Oh. C-Claro, ¿eh?
Message	Kotori	"I'll do it. My duty, that is. For myself, and for
everyone."	"Yo lo haré. Mi deber, eso es.
Por mí, y por todos."
Message	Shido	Okay, that's the Kotori I know.	Vale, esa es la Kotori que conozco.
