Operator	Comment	Key	Translation
Message	Shido	"Huh? Where'd they go? I can't find my chopsticks.
I thought I put them together after I ate with
them."	"¿Eh? ¿Dónde han ido? No encuentro mis palillos.
Pensé que los había juntado después de
comer con ellos."
Message	Origami	Shido, thank you.	Shido, gracias.
Message	Shido	Hm?	¿Hm?
Message	Origami	Your lunch.	Tu almuerzo.
Message	Shido	"Oh, don't worry. Friends always help each other.
Like when you helped me study."	"No te preocupes. Los amigos siempre se ayudan.
Como cuando me ayudaste a estudiar."
Message	Origami	I washed these.	Los lavé.
Message	Shido	Oh, are those my chopsticks?	Oh, ¿son esos mis palillos?
Message	Origami	Yes.	Sí.
Message	Shido	"I see. Thanks, but man, these look practically
brand new. You didn't have to do that."	"Ya veo. Gracias, pero hombre, estos parecen
prácticamente nuevos. No tenías que hacer eso."
Message	Origami	I don't mind. For me, this is a treat.	No me importa. Para mí, esto es un placer.
Message	Shido	What...?	¿Qué...?
Message	Origami	Don't worry about it.	No te preocupes.
Message	Shido	O-Okay...	O-Okay...
Message	Shido	"O-Origami, are you reading a thick reference
book on your lunch break?"	"O-Origami, ¿estás leyendo un grueso
libro de consulta en tu hora de comer?"
Message	Origami	Is that a problem?	¿Es eso un problema?
Message	Shido	No, i-it's not, but...	No, no lo es, pero...
Message	Origami	I just want to use my time wisely.	Sólo quiero usar mi tiempo sabiamente.
Message		(R-Right...)	(B-Bien…)
Message	Shido	"Do you ever read, uh, interesting books or
manga on your days off?"	"¿Alguna vez lees libros interesantes
o manga en tus días libres?"
Message	Origami	"My days off are often spent observing Shido's
modus operandi, or training."	"Suelo pasar mis días libres observando el
modus operandi de Shido, o entrenando."
Message	Shido	"I see...Wait, what?! Did you just say
you observe me?!"	"Ya veo... Espera, ¡¿qué?!
¡¿Acabas de decir que me observas?!"
Message	Origami	My hobby.	Mi afición.
Message	Shido	...!	¡...!
Message	Origami	Oh...	Oh...
Message	Shido	Hm? What's the matter?	¿Qué? ¿Cuál es el problema?
Message	Origami	I visited the Tengu Garrison.	Visité la Guarnición Tengu.
Message	Shido	?! D-Did they decide your punishment?	¡?! ¿Han decidido tu castigo?
Message	Origami	"I contacted them various times without reply,
so I decided to go there myself."	"Me puse en contacto con ellos varias veces sin
obtener respuesta, así que decidí ir yo mismo."
Message	Shido	"I thought you weren't allowed to go in and
out freely."	Creía que no te dejaban entrar y salir libremente.
