Operator	Comment	Key	Translation
Message	Tohka	Yawn... Yaaaaaawn...	*Bostezo*... *Bostezaaaaaaarr*…
Message	Shido	Oh, Tohka. Morning. You seem pretty sleepy.	Oh, Tohka. Buenos días. Pareces tener mucho sueño.
Message	Tohka	...Mmh.	...Mmh.
Message	Shido	Were you up late studying or something?	¿Estuviste estudiando hasta tarde o algo así?
Message	Tohka	...Mhmm.	...Mhmm.
Message		(Wha... That was supposed to be a joke, but...)	(Qu... Se suponía que era una broma, pero...)
Message	Shido	"I-I see. That must have been tough.
Breakfast's ready."	"Ya veo. Debe haber sido duro.
El desayuno está listo."
Message	Tohka	"...Polite phrases...tolerance...calm...
*mutter* *mumble*..."	"...Frases educadas...tolerancia...calma…
*murmurar* *murmurar*..."
Message	Shido	Tohka?	¿Tohka?
Message	Tohka	"...Well mannered...graceful...a soft demeanor...
*mumble* *mutter*..."	"...Bien educado...elegante… un comportamiento suave…
*balbucear* *murmurar*..."
Message	Shido	Heeeey.	Heeeey.
Message	Tohka	Hmm...?	¿Hmm...?
Message	Shido	Breakfast. Aren't you gonna eat? It'll get cold.	El desayuno. ¿No vas a comer? Se enfriará.
Message	Tohka	I-I apologize...	Me disculpo...
Message	Tohka	I-I'll eat now.	Comeré ahora.
Message	Shido	Yeah, help yourself.	Sí, sírvete.
Message		"(For Tohka to ignore food and be engrossed
in studies... Is it going to snow tomorrow
or something?)"	"(Para que Tohka ignore la comida y se enfrasque
en los estudios... ¿Va a nevar mañana o algo así?)"
Message	Tohka	Hm? I don't see Rinne anywhere.	¿Hm? No veo a Rinne por ninguna parte.
Message	Shido	Huh? Did I not tell you, Tohka?	¿Eh? ¿No te lo dije, Tohka?
Message	Shido	"I decided today that I'll be taking care of
everything. I used to do it all before
anyway, so..."	"Hoy he decidido que me encargaré
de todo. Antes lo hacía todo yo,
así que..."
Message	Shido	"Besides, even though our test is so close, if I
take any more of Rinne's time, I'd feel bad
for her."	"Además, aunque nuestro examen esté tan cerca,
si le quito más tiempo a Rinne,
me sentiría mal por ella."
Message	Tohka	"Hmm... I see... When someone who was usually there
no longer is, well... it is somewhat sad."	"Hmm... Ya veo... Cuando alguien que solía estar
ahí ya no está, bueno... es algo triste."
Message	Shido	"Y-You're right... It is kinda sad. I got used to
the daily routine of being woken up by Rinne
and enjoying her delicious cooking..."	"Tienes razón... Es un poco triste. Me acostumbré
a la rutina diaria de ser despertado por Rinne y
disfrutar de su deliciosa cocina..."
Message	Shido	Now that she's not here... I guess I'm sad.	Ahora que no está aquí... Supongo que estoy triste.
Message	Tohka	Hm. I-I see...	Hm. Ya veo...
Message	Shido	"Hmm, what's wrong, Tohka? I'm not used to seeing
you eat so slowly."	"Hmm, ¿qué pasa, Tohka? No estoy acostumbrado
a verte comer tan despacio."
Message	Tohka	"Th-That is not true! Th-This is always how I am.
I am refined!"	"¡Eso no es verdad! Siempre soy así.
¡Soy refinada!"
Message		(Huh? Refined...? Tohka...?)	(¿Eh? ¿Refinada…? ¿Tohka...?)
Message	Tohka	Wh-What? Is there something on my face?	¿Qué? ¿Tengo algo en la cara?
Message	Shido	No, nothing...	No, nada...
Message		"(Hmmmm... Tohka's not herself.
It's kinda throwing me off...)"	"(Hmmmm... Tohka no es ella misma.
Me está despistando un poco...)"
Message	Shido	...Hey, Tohka?	...Eh, ¿Tohka?
Message	Tohka	"...Support men...depend on men...take a step
back...*mutter* *mumble*...*mumble* *mutter*..."	"...Apoyar a los hombres...depender de los hombres…
dar un paso atrás...*murmurar* *murmurar*…"
Message	Shido	Heeeeey...	Heeeeey...
Message	Tohka	"...Be honest...be good at listening...listen with
a smile...*mumble, mumble* *mutter*..."	"...Sé honesto...sé bueno escuchando...escucha con
una sonrisa...*murmura, murmura* *murmura*..."
Message		"(I-It's no use... Looks like she's
not listening at all.)"	(Es inútil... Parece que no escucha nada.)
