Operator	Comment	Key	Translation
Message	Shido	I'm heading out!	¡Me voy!
Message	Kotori	Oh, wait a minute.	Espera un momento.
Message	Shido	Hm? What is it?	¿Qué? ¿Qué es esto?
Message	Kotori	Your collar is messed up.	Tu cuello está estropeado.
Message	Shido	Huh? Really?	¿De verdad? ¿De verdad?
Message	Kotori	Just let me. Jeez, pull yourself together.	Déjame a mí. Dios, cálmate.
Message		"(Whoa. H-Her face is so close... I never
thought about this, but seeing Kotori up
close, she's maturing so much...)"	"(Guau. S-Su cara está tan cerca... Nunca
pensé en esto, pero viendo a Kotori de
cerca, está madurando tanto...)"
Message	Kotori	What's on your mind?	¿En qué piensas?
Message	Shido	Oh, nothing...	Oh, nada...
Message	Kotori	"I bet you anything that something stupid
crossed your mind."	"Te apuesto lo que quieras a que algo
estúpido se te pasó por la cabeza."
Message	Shido	...	...
Message	Kotori	Here you go.	Aquí tienes.
Message	Shido	Th-Thanks...	Gracias...
Message	Kotori	"No need to thank me. If you're not dressed
right, you'll embarrass me."	"No hace falta que me des las gracias. Si
no vas bien vestido, me avergonzarás."
Message		"(What? Kotori's acting kinda weird.
Is it me... or is she blushing?)"	"(¿Qué? Kotori está actuando un poco raro.
¿Soy yo... o se está sonrojando?)"
Message		"(It sorta feels like she doesn't remember
interactions we've had from one day to
the next.)"	"(Es como si no recordara las
interacciones que hemos
tenidode un día para otro)."
Message	Kotori	Well, you have a nice day.	Que tengas un buen día.
Message	Shido	R-Right... Thanks. Bye.	Bien... Gracias. Adios.
