Operator	Comment	Key	Translation
Message		(Oh, there she is.)	(Oh, ahí está.)
Message	Shido	Tohka, here. This is your bento.	Tohka, aquí. Este es tu bento.
Message	Tohka	I don't need it today...	Hoy no lo necesito...
Message	Shido	Huh?	¿Eh?
Message		(D-Did she just say she didn't need it? Tohka?)	(¿Acaba de decir que no lo necesitaba? ¿Tohka?)
Message	Shido	"T-Tohka? What's wrong? Come on, it's your
favorite, right? You didn't eat breakfast either,
so if you skip lunch, you'll be pretty hungry."	"¿T-Tohka? ¿Qué te pasa? Vamos, es tu favorito,
¿verdad? Tampoco desayunaste, así que si te
saltas el almuerzo, tendrás bastante hambre."
Message	Tohka	Ngh! A l-lady does not get hungry!	¡Ngh! ¡Una d-dama no pasa hambre!
Message	Tohka	―?!	¡-?!
Message	Shido	"Hahaha! Sounds like your stomach is being more
honest with me."	"¡Jajaja! Parece que tu estómago está
siendo más honesto conmigo."
Message	Tohka	I... I don't need it!	I... ¡No lo necesito!
Message	Shido	It's fine, you don't need to hold back...	Está bien, no necesitas contenerte...
Message	Tohka	―Rgh! I said I do not need it!	-¡Rgh! ¡He dicho que no lo necesito!
Message	Shido	Oh...!	¡Oh...!
Message	Tohka	O-Ohh...	O-Ohh...
Message	Shido	I-It's fine... I'll clean it up.	Está bien... Lo limpiaré.
Message	Tohka	S-Shido... I-I apologize... I just, well I...	S-Shido... Me disculpo... Yo sólo, bueno yo...
Message	Shido	"R-Really, it's fine! You don't have to worry
about it. More importantly, your lunch..."	"E-En serio, ¡está bien! No tienes que preocuparte.
Más importante aún, tu almuerzo..."
Message	Tohka	Er, well you see... b-but―	Bueno, verás... pero...
Message	Tamae	"Okay, please sit down, everyone!
Morning homeroom is about to start!"	"¡Bien, por favor, siéntense todos!
La clase de la mañana está a punto de empezar."
Message	Tohka	......	......
Message		"(After that, even when I talked to her, Tohka kept
silent. Class continued on while I sat there
with no idea what to do.)"	"(Después de eso, incluso cuando le hablé, Tohka
guardó silencio. La clase continuó mientras yo
permanecía sentado sin saber qué hacer)."
Message		"(With Tohka closed up like a clam in front of me,
all I could do was wait for time to pass...)"	"(Con Tohka cerrada como una almeja frente a mí, lo único
que podía hacer era esperar a que pasara el tiempo...)"
