Operator	Comment	Key	Translation
Message	Shido	"Man. Helping Tama-chan organize worksheets
took up my whole lunch break. I guess I could
hit the rooftop to enjoy my lunch."	"Tío. Ayudar a Tama-chan a organizar las hojas de
trabajo me llevó todo el almuerzo. Supongo que
podría ir a la azotea a disfrutar de mi almuerzo."
Message	Shido	"You know. If I could eat quietly in the
classroom, I wouldn't come here."	"Ya sabe. Si pudiera comer tranquilamente
en el aula, no vendría aquí."
Message	Shido	...Oh?	...¿Oh?
Message	Kurumi	"Good day, Shido-san. Fancy seeing you here,
no?"	"Buenos días, Shido-san.
Me alegro de verte por aquí, ¿no?"
Message	Shido	Kurumi, you were here?	Kurumi, ¿estuviste aquí?
Message	Kurumi	Oh. Is that a problem for you?	Oh. ¿Es un problema para ti?
Message	Shido	"No. Eating alone is no fun. It's nice to
have company."	"No. Comer solo no es divertido.
Es agradable tener compañía."
Message	Kurumi	How kind of you to say.	Qué amable eres.
Message	Shido	I packed too much food. Want some, Kurumi?	Empaqué demasiada comida. ¿Quieres un poco, Kurumi?
Message	Kurumi	No. I've already eaten.	No. Ya he comido.
Message	Shido	Oh, yeah?	¿Ah, sí?
Message	Kurumi	"Yes. This morning. Before we bumped into
one another."	"Sí. Esta mañana.
Antes de que nos encontráramos."
Message	Shido	This morning. Wait, in the alley?	Esta mañana. Espera, ¿en el callejón?
Message	Shido	...	...
Message	Shido	Wait. Don't tell me you ate—	Espera. No me digas que comiste...
Message	Kurumi	Hehehe...	Jejeje...
Message	Kurumi	"Forget that. Shouldn't you hurry and eat?
Your lunch break is almost over."	"Olvida eso. ¿No deberías darte prisa y comer?
Tu hora de comer casi ha terminado."
Message	Shido	What do you mean forget that...	¿Qué quieres decir con olvidar que...
Message	Shido	Oh...	Oh...
Message	Kurumi	"My, seems like my time is up. Well, I will be
on my way now."	"Parece que se me acabó el tiempo.
Bueno, seguiré mi camino ahora."
Message	Shido	Oh, Kurumi.	Oh, Kurumi.
Message	Kurumi	Good day.	Buenos días.
Message	Shido	Kurumi...	Kurumi...
Message	Shido	Did she eat another human...?	¿Se comió a otro humano...?
Message	Shido	"No, she wouldn't. I shouldn't doubt her.
I should trust her."	"No, no lo haría. No debería dudar de ella.
Debería confiar en ella."
