Operator	Comment	Key	Translation
Message	Shido	"All right... I still have time. Maybe I should
find someone and invite her out on a date."	Muy bien... Todavía tengo tiempo. Tal vez debería encontrar a alguien e invitarla a una cita.
Message	Shido	Oh crap! I left my gym clothes in the classroom!	¡Oh, mierda! ¡Me he dejado la ropa de gimnasia en clase!
Message	Shido	"Man, I can't believe I'm wasting precious
time on something so stupid! Why am I so
forgetful?!"	Tío, ¡no puedo creer que esté perdiendo un tiempo precioso en algo tan estúpido! ¡¿Por qué soy tan olvidadizo?!
Message	Shido	"But I guess if I have time to ramble, then
I might as well go and get them, huh? *sigh*..."	Pero supongo que si tengo tiempo para divagar, entonces también podría ir a buscarlos, ¿eh? *sigh*...
Message	Shido	"*pant, pant* Maybe I haven't gotten much
exercise, but these damn steps are getting
me outta breath. Keep it together, man."	*pant, pant* Tal vez no he hecho mucho ejercicio, pero estos malditos pasos me están dejando sin aliento. Mantén la calma, hombre.
Message	Shido	"Man, why do I feel so lonely when the
hallways are empty?"	Tío, ¿por qué me siento tan solo cuando los pasillos están vacíos?
Message	Shido	"I gotta hurry up and get my stuff so that
I can take one of the girls on a date—"	Tengo que darme prisa y recoger mis cosas para poder llevar a una de las chicas a una cita...
Message		(Oh...? Is someone still in the classroom...?)	(¿Oh...? ¿Hay alguien todavía en el aula...?)
Message		(...?! O-Origami?!)	(...?! O-Origami?!)
Message		(What... is she doing here by herself?)	(¿Qué... hace aquí sola?)
Message	Origami	*inhale, exhale*...	*inhala, exhala*...
Message	Shido	O-Origami...? What are you doing here—	¿O-Origami...? ¿Qué haces aquí?
Message	Origami	*inhale, exhale*...	*inhala, exhala*...
Message	Shido	Uh, heeeey? Hello? You listening?	Eh, ¿heeeey? Hola? ¿Me escuchas?
Message		"(N-No use... She doesn't notice me at
all! What is she cuddling?)"	(N-No sirve de nada... ¡No se fija en mí para nada! ¿Qué está abrazando?)
Message	Origami	*sniff, sniff*... *sniff, sniff*...	*sniff, sniff*... *sniff, sniff*...
Message	Shido	"*sniff, sniff*... Yo, what are you smelling?
...! HEY! That's MINE!"	*sniff, sniff*... ¡Yo, ¿qué estás oliendo? ...! ¡HEY! ¡Eso es mío!
Message		"(What Origami was sniffing, I discovered,
were my gym clothes I left in the classroom!)"	(Descubrí que lo que Origami olfateaba era mi ropa de gimnasia que había dejado en el aula).
Message	Origami	Oh!	¡Oh!
Message	Shido	"Don't... ""oh"" me!"	"No... ¡""oh"" me!"
Message	Origami	Would you like a whiff, Shido?	¿Quieres olerlo, Shido?
Message	Shido	Why would I want to sniff my own clothes?!	¡¿Por qué querría oler mi propia ropa?!
Message	Origami	Suit yourself.	Como quieras.
Message	Shido	Huh...?	¿Eh...?
Message	Shido	HEY! U-Um... Origami-san?!	¡HEY! U-Um... ¡¿Origami-san?!
Message	Origami	My clothes.	Mi ropa.
Message	Shido	H-Huh...?	¿H-Huh...?
Message	Origami	Sniff them.	Huélelas.
Message	Shido	Hell no!	¡Diablos, no!
Message	Origami	...Shido, you're so greedy.	...Shido, eres tan codicioso.
