Operator	Comment	Key	Translation
Message	Shido	"*yawn*... Another boring day at school. Man,
I can't help but feel groggy around this time."	"*yawn*... Otro día aburrido en la escuela. Hombre,
no puedo evitar sentirme aturdido a esta hora."
Message	Shido	"Abnormal stuff is happening all over Tengu
City, but going outside, you couldn't even tell."	"Están pasando cosas anormales por toda Ciudad Tengu,
pero saliendo fuera, ni siquiera se notaba."
Message	Shido	It's a nice, warm day out... Hm?	Hace un día agradable y cálido... ¿Hm?
Message	Shido	"That's—! I see a shadow on the rooftop on
the other side of campus. Is that... Kurumi?!"	"¡Eso es...! Veo una sombra en la azotea al otro
lado del campus. Es esa... ¡¿Kurumi?!"
Message	Shido	Sh-She's at our school again...?	¿Está en nuestra escuela otra vez...?
Message	Teacher	Itsuka! Are you listening?!	¡Itsuka! ¡¿Me estás escuchando?!
Message	Shido	Oh, s-sorry! I am listening.	¡Lo siento! Te escucho.
Message	Teacher	Pay attention during class.	Presta atención durante la clase.
Message	Shido	O-Okay...	O-Okay...
Message	Shido	"Thanks to Kurumi, I got in trouble... Wait,
she's gone."	"Gracias a Kurumi, me metí en problemas…
Espera, se ha ido."
Message	Shido	Was it my imagination...? No, that can't be.	¿Fue mi imaginación...? No, no puede ser.
