Operator	Comment	Key	Translation
Message	Shido	"Sorry to keep you waiting. I'm sure everyone's
hungry, right? Um, I'm not Rinne, but... Let's go
ahead and eat."	"Siento haberles hecho esperar. Estoy seguro de que
todos tienen hambre, ¿verdad? Um, yo no soy Rinne,
pero... Vamos a comer."
Message	Shido	T-Tohka...? Y-You're gonna eat too, right?	¿T-Tohka...? T-Tú también vas a comer, ¿verdad?
Message	Tohka	Mm... I-I will...	Mm... Lo haré...
Message	Shido	O-Okay...	Vale...
Message	Yoshino	U-Um... L-Let's eat...	U-Um ... V-Vamos a comer ...
Message	Kotori	"Then I'll eat, too.
Shido, could you turn the TV on?"	"Entonces yo también comeré.
Shido, ¿podrías encender la tele?"
Message	Shido	Sure...	Claro...
Message	Female Announcer A	...Putting more effort into making Tengu Tower a\ntourist hotspot, in time for the opening of the\nNeo Tengu Tower.	"...esforzarse más por convertir la Torre Tengu
en un punto de atracción turística, a tiempo
para la apertura de la Neo Torre Tengu."
Message	Female Announcer B	The Tengu Tower monument built last year was the\nfirst of many planned efforts to draw visitors\nto the site.	"El monumento de la Torre Tengu, construido el año
pasado, fue el primero de muchos esfuerzos
planeados para atraer visitantes al lugar."
Message	Female Announcer A	That's right, and the monument was rebuilt with\nthe help of the design team responsible for the\nconstruction of the Neo Tengu Tower.	"Así es, y el monumento fue reconstruido con la ayuda
del equipo de diseño responsable de la construcción
de la Torre Neo Tengu."
Message	Kotori	"Oh hey, it's the Tower. Maybe they're doing
a special because it's on its way out."	"Oh hey, es la Torre. Tal vez están haciendo
un especial porque está en su salida."
Message	Shido	Oh! Kotori, can I have a second?	¡Oh! Kotori, ¿puedes darme un segundo?
Message	Kotori	What? What's wrong?	¿Qué pasa? ¿Qué te pasa?
Message	Shido	"About Tengu Tower... There's something that I've
been wondering about."	"Sobre la Torre Tengu... Hay algo que
me he estado preguntando."
Message	Kotori	"Curious about a tourist hotspot? Well, look who's
suddenly on the bandwagon."	"¿Siente curiosidad por conocer un punto turístico?
Pues mire quién se ha subido de repente al carro."
Message	Shido	That's not what I mean! The monument!	¡No me refiero a eso! ¡El monumento!
Message	Kotori	"Monument? Oh, the place where everyone meets for
dates because it's so original?"	"¿Monumento? ¿El lugar donde todo el mundo
queda para salir porque es muy original?"
Message	Shido	Th-That's not what I'm trying to say...	Eso no es lo que intento decir...
Message	Kotori	Then what is it?	Entonces, ¿qué es?
Message	Shido	"A-Actually, this morning while heading to school,
we took a detour and passed by the Tengu Tower."	"R-En realidad, esta mañana mientras nos dirigíamos a la
escuela, dimos una vuelta y pasamos por la Torre Tengu."
Message	Shido	While we were there... The monument felt strange.	Mientras estuvimos allí... El monumento se sentía extraño.
Message	Kotori	"You'll have to elaborate, unless you want me to
think you were just feeling up the monument."	"Tendrás que dar más detalles, a menos que quieras
que piense que sólo estabas tanteando el monumento."
Message	Shido	"I don't understand what happened, but it started
glowing all of a sudden. Like, woosh!
Right, Tohka?"	"No entiendo qué pasó, pero empezó
a brillar de repente. ¡Como, woosh!
¿Verdad, Tohka?"
Message	Tohka	Hmm? I did not see it...	¿Hmm? No lo he visto...
Message	Shido	Huh? Oh, er... That's right. Sorry.	¿Eh? Oh, er... Es cierto. Perdon.
Message	Kotori	Shido. What's going on exactly?	Shido. ¿Qué está pasando exactamente?
Message	Shido	"Well, um... When I thought I saw the monument
glow, Tohka suddenly said she wanted to go back..."	"Bueno... Cuando creí ver brillar el monumento,
Tohka dijo de repente que quería volver..."
Message	Kotori	"Hmmm... Maybe you said something to make Tohka mad
without realizing it?"	"Hmmm... ¿Quizás dijiste algo para
enfadar a Tohka sin darte cuenta?"
Message	Shido	Well... I can't say that's not a possibility...	Bueno... No puedo decir que no sea una posibilidad...
Message	Kotori	"Besides, the monument may have some sort
of lighting installed inside of it."	"Además, el monumento puede tener algún
tipo de iluminación instalada en su interior."
Message	Shido	"But even if that were the case, wouldn't it be
strange for it to glow so early in the morning?"	"Pero aunque así fuera, ¿no sería extraño que
brillara tan temprano por la mañana?"
Message	Shido	"Let's say you're right, and the monument does have
lights installed inside it. Tohka was still acting
really weird... It's difficult to describe, but..."	"Digamos que tienes razón, y el monumento tiene
luces instaladas en su interior. Tohka seguía
actuando muy raro... Es difícil de describir, pero..."
Message	Kotori	I see... So that's a possibility, too.	Ya veo... Así que también es una posibilidad.
Message	Kotori	"The same thing that happened with the viewing
platform..."	Lo mismo que pasó con el mirador...
Message	Shido	That's right. And at that time too, Tohka was...	Así es. Y en ese momento también, Tohka estaba...
Message	Tohka	Hm? What was the matter with me?	¿Qué? ¿Qué me pasaba?
Message	Shido	Er... It's nothing.	Er... No es nada.
Message		"(I can't say exactly what's on my mind when she's
right in front of us...)"	"(No puedo decir exactamente lo que
pienso cuando la tengo delante...)"
Message	Shido	"A-Anyway, Tohka spaced out, and then after that we
immediately headed to school."	"E-De todos modos, Tohka se distrajo, y después
de eso fuimos directamente a la escuela."
