Operator	Comment	Key	Translation
Message	Shido	*pant, pant*... Phew, finally made it.	*pant, pant*... Uf, finalmente lo hizo.
Message	Tohka	Shido! We arrived earlier than we thought!	¡Shido! ¡Llegamos antes de lo que pensábamos!
Message	Rinne	Right. What a relief, but now we're so sweaty.	Bien. Qué alivio, pero ahora estamos sudados.
Message	Shido	"Yeah. My back's sticky. It feels gross. Now that
my body's cooling down, I'm starting to shiver."	"Sí. Mi espalda está pegajosa. Se siente asqueroso.
Ahora que mi cuerpo se está enfriando, estoy
empezando a temblar."
Message	Rinne	"Hey, Shido. Make sure not to catch a cold.
You've just finally gotten better."	"Eh, Shido. Asegúrate de no resfriarte.
Por fin has mejorado."
Message	Shido	Yeah... You're right. I'll be careful.	Sí... Tienes razón. Tendré cuidado.
Message	Tohka	Hm? Shido, have you fallen ill again?	¿Hm? Shido, ¿has vuelto a caer enfermo?
Message	Shido	Oh... I'm fine. Don't worry, Tohka.	Oh... Estoy bien. No te preocupes, Tohka.
Message	Tohka	"Well, as long as you're okay! If you fall ill,
you had better say something immediately,
okay?"	"¡Bueno, mientras estés bien!
Si te pones enfermo, será mejor que digas
algo inmediatamente, ¿vale?"
Message	Shido	R-Right... Got it.	B-Bueno… Entendido.
Message	Rinne	Hehehe. Oh, Tohka-chan.	Jejeje. Oh, Tohka-chan.
Message	Shido	"(If I don't want to worry Tohka, I have to do
whatever it takes not to catch a cold...)"	"(Si no quiero preocupar a Tohka, tengo que
Hacer lo que sea para no resfriarme...)"
Message	Tohka	Shido! We arrived earlier than we thought!	¡Shido! ¡Llegamos antes de lo que pensábamos!
Message	Rinne	"What's wrong with you, Shido? You're drenched
in sweat."	¿Qué te pasa, Shido? Estás empapado en sudor.
Message	Shido	"Um... I left home late. Did you make it to
practice in time?"	"Um... Salí tarde de casa. ¿Llegaste a
tiempo al entrenamiento?"
Message	Rinne	Ummm... I was close.	Ummm... Estuve cerca.
Message	Shido	Close?	¿Cerca?
Message	Rinne	...But I was late. Haha...	...Pero llegué tarde. Jaja...
Message	Shido	Ah, I had a feeling... Sorry about that, Rinne.	Ah, tenía un presentimiento... Lo siento, Rinne.
Message	Tohka	Aw... Don't worry. It's my fault, isn't it?	Aw... No se preocupe. Es mi culpa, ¿no?
Message	Rinne	"No, it's not, Tohka-chan! I enjoy spending time
with you and Shido. I have to accept the blame.
I wasn't paying attention to the time."	"No, ¡no lo es, Tohka-chan! Me gusta pasar tiempo
contigo y con Shido. Tengo que aceptar la culpa.
No me fijé en la hora."
Message	Rinne	Don't let it get to you... Okay?	No dejes que te afecte... ¿De acuerdo?
Message	Tohka	Okay... Thank you for always taking care of me.	Bueno... Gracias por cuidar siempre de mí.
Message	Shido	"You say that, but... Rinne, I feel like you
should have a little more time to yourself."	"Dices eso, pero... Rinne, siento que deberías
Tener un poco más de tiempo para ti."
Message	Rinne	"Hmm. Well, I'm only doing what feels natural
though."	Hmm. Bueno, sólo hago lo que me parece natural.
Message	Shido	"Hey, I know I'm not one to talk, but you should
try limiting your need to care for others—"	"Oye, sé que no soy nadie para hablar, pero deberías
intentar limitar tu necesidad de cuidar a los demás..."
Message	Tonomachi	YAH!	¡YAH!
Message	Shido	OOW!	¡OOW!
Message	Tonomachi	"Yo, you seem pretty energetic for someone
who only just recovered!"	"Oye, ¡pareces muy enérgico para alguien
Que acaba de recuperarse!"
Message	Shido	Hey, that hurt, Tonomachi! What the hell?!	¡Eh, eso duele, Tonomachi! ¡¿Qué demonios?!
Message	Tonomachi	"What do you mean what am I doing?
Showing you some love, obviously."	"¿Qué quieres decir con qué estoy haciendo?
Mostrándote algo de amor, obviamente."
Message	Shido	"Since when was a dropkick an expression
of love?!"	"¡¿Desde cuándo una patada voladora es
Una expresión de amor?!"
Message	Tohka	Drop?!	¡¿Voladora?!
Message	Tonomachi	"Because! You've got Tohka-chan and Rinne-chan
tagging alongside you in the morning. I was hot
with jealousy... *sniff*..."	"¡Porque sí! Tienes a Tohka-chan y Rinne-chan
acompañándote Por la mañana. Estaba
caliente de celos... *sniff*..."
Message	Shido	"Well, that's your own damn problem! Since
when are you so sensitive, anyway?"	"Bueno, ¡ese es tu maldito problema!
¿Desde cuándo eres tan sensible?"
Message		"(He's Hiroto Tonomachi. A friend of mine who
holds some of my biggest secrets. Except for
the Spirits, that is.)"	"(Es Hiroto Tonomachi. Un amigo mío que guarda
algunos de mis mayores secretos.
Excepto para los Espíritus, claro)."
Message		"(Every time a girl approaches me, he asks me to
hook her up with him. It gets annoying, but he's
a good guy. We do go way back after all...)"	"(Cada vez que una chica se me acerca, me pide que la
junte con él. Es molesto, pero es un buen tipo. Nos
conocemos desde hace mucho tiempo, después de todo...)"
Message	Rinne	You two are so close.	Ustedes dos son tan cercanos.
Message	Tonomachi	"Oh yeah?! You think so too, Rinne-chan?
Guess I might have to date Itsuka-kun then!"	"¿Ah, sí? ¿Tú también lo crees, Rinne-chan?
¡Supongo que tendré que salir con Itsuka-kun entonces!"
Message	Shido	"Only in your wildest dreams! Stop grabbing
onto me! That's gross!"	"¡Sólo en tus sueños más salvajes!
¡Deja de agarrarte a mí!
¡Eso es asqueroso!"
Message	Tonomachi	"Aw, don't be like that, Itsuka. Didn't you hear
that the Fujoshis ranked us the 2nd-cutest
couple in school?"	"No seas así, Itsuka. ¿No has oído que los Fujoshis
nos clasificaron como la segunda pareja más
guapa de la escuela?"
Message	Shido	I heard, but I'd rather forget!	¡Lo he oído, pero prefiero olvidarlo!
Message	Tohka	"Hm? Shido... Is there something going on between
you and Tonomachi?!"	¿Hm? Shido... ¡¿Hay algo entre tú y Tonomachi?!
Message	Shido	NO! NOTHING'S GOING ON! THERE'S NO WAY!	¡NO! ¡NO PASA NADA! ¡NO PUEDE SER!
Message	Tohka	Oh... I see.	Oh... Ya veo.
Message	Tonomachi	"Aww. Cold. Cold-blooded, Itsuka-kun. It breaks
my heart to see you act like it meant nothing
to you. You go through men like dirty rags!"	"Aww. Frío. Sangre fría, Itsuka-kun. Me rompe el
corazón verte actuar como si no significara nada para ti.
¡Pasas de los hombres como de trapos sucios!"
Message	Shido	"CUT IT OUT ALREADY! Everyone's looking at us
weird!"	¡BASTA YA! ¡Todos nos miran raro!
Message	Tonomachi	"NAHAHAHA! Stop worrying! It doesn't faze me
one bit!"	"¡NAHAHAHA! ¡Deja de preocuparte!
¡No me preocupa en absoluto!"
Message	Shido	Well, it should! Forget it, go home everyone!	Bueno, ¡debería! ¡Olvídenlo, váyanse todos a casa!
Message	Tonomachi	"I can't go home... Itsuka, did you see the news
this morning?"	"No puedo ir a casa... Itsuka, ¿has visto las
noticias de esta mañana?"
Message	Shido	Hm? Just for a sec... Why do you ask?	¿Hm? Sólo un segundo... ¿Por qué lo preguntas?
Message		(The conversation took a visible turn.)	(La conversación dio un giro visible).
Message	Tonomachi	"You know how pets have gone missing all over
Tengu City, and now the news is all over it?"	"¿Sabes que han desaparecido mascotas por toda
Ciudad Tengu y ahora las noticias están por todas partes?"
