Operator	Comment	Key	Translation
Message		...	...
Message		Not this dream again...	No este sueño otra vez...
Message		All I could do is watch.	Todo lo que podía hacer era mirar.
Message		...Watch?	...¿Observar?
Message		...	...
Message		Why...?	¿Por qué...?
Message		So that my sorrow doesn't spread...	Para que mi pena no se extienda...
Message		Sorrow...? What do you mean...?	¿Dolor...? ¿Qué quiere decir...?
Message		There's no need for you to understand.	No hace falta que lo entiendas.
Message		WHAT...?!	¿QUÉ...?
Message		All can only be allowed by Eden.	Todo sólo puede ser permitido por el Edén.
Message		Hey, that doesn't make any se—	Hey, eso no hace ningún se-
Message		(Huh... my consciousness is fading...)	(Huh... mi conciencia se está desvaneciendo...)
Message		You... Just focus on trusting me.	Tú... Sólo concéntrate en confiar en mí.
Message		"(How can I trust you? I don't even know you...
*grunt*...)"	(¿Cómo puedo confiar en ti? Ni siquiera te conozco... *grunt*...)
Message	Shido	Urngh...	Urngh...
Message	Shido	Y-You're—!	¡Tú...!
Message	???	...do?! ...ay?	...¡¿hacer?! ...ay?
Message	Shido	WHO... are you?!	¡¿QUIÉN... eres?!
Message	???	Aah!	¡Aah!
Message	Shido	Huh...?	¿Eh...?
Message	Rinne	U-Um... Sh-Shido?	U-Um... ¿Sh-Shido?
Message	Shido	Aah!!	¡Aah!
Message	Rinne	...!	¡...!
Message	Shido	"WHOA! SSSSSSSSSSSSSSSSSSSSSSSSorry!
Rinne!"	¡WHOA! ¡Perdón!  ¡Rinne!
Message	Rinne	Oh... It's okay. You startled me... a bit.	Oh... Está bien. Me asustaste... un poco.
Message	Shido	"I'm so sorry! Gosh, what's gotten into me
between yesterday and today?! Maybe it's
because I've been having weird dreams...?"	¡Lo siento mucho! Dios, ¡¿qué me ha pasado entre ayer y hoy?! ¿Quizás es porque he estado teniendo sueños raros...?
Message	Rinne	Weird dreams...?	¿Sueños raros...?
Message	Shido	Oh, never mind. Anyways... I'm so sorry!	No importa. De todas formas... ¡Lo siento mucho!
Message	Rinne	"Ah. So you were daydreaming, huh? Shido,
you're like a child."	Ah. Así que estabas soñando despierto, ¿eh? Shido, eres como un niño.
Message	Shido	Man... I don't have a rebuttal for that.	Hombre... No tengo una refutación para eso.
Message	Rinne	Shido... Maybe you're tired.	Shido... Tal vez estés cansado.
Message	Shido	"No, I'm fine. Maybe it's because I haven't
been moving about much lately."	No, estoy bien. Tal vez sea porque no me he movido mucho últimamente.
Message	Rinne	"Hehe. So long as you're fine. Anyways, I'll
be waiting for you downstairs, okay?"	Jeje. Mientras estés bien. De todos modos, te estaré esperando abajo, ¿de acuerdo?
Message	Shido	Okay.	Vale, vale, vale.
Message	Shido	Hey, where's everyone?	Hola, ¿dónde están todos?
Message	Rinne	"About that. Yoshino-chan was feeling ill all of
a sudden. Kotori-chan took her to the hospital
this morning. I told them I'd join, but..."	Sobre eso. Yoshino-chan se sintió mal de repente. Kotori-chan la llevó al hospital esta mañana. Les dije que iría, pero...
Message	Shido	Wait, Yoshino?! Is she okay?	Espera, ¡¿Yoshino?! ¿Está bien?
Message	Rinne	"Hmm, Kotori-chan says it's not a big deal,
but..."	Hmm, Kotori-chan dice que no es gran cosa, pero...
Message	Shido	Oh... I'm worried.	Estoy preocupado.
Message	Rinne	Yeah...	Sí...
Message		"(I assume that Kotori took her to the Fraxinus.
Then she should be fine, but...)"	(Asumo que Kotori la llevó al Fraxinus.  Entonces debería estar bien, pero...)
Message	Shido	And what about Tohka? Is she sleeping in?	¿Y Tohka? ¿Está durmiendo?
Message	Rinne	"No. Tohka said she's going ahead to school
and had already left."	No. Tohka dijo que iba a ir a la escuela y ya se había ido.
Message	Shido	"What?! Are you serious?! Th-That's strange
of her!"	¡¿Qué?! ¡¿En serio?! ¡E-Eso es extraño de ella!
Message	Rinne	"What, don't act so surprised. That's not fair
to Tohka-chan."	Qué, no te hagas el sorprendido. Eso no es justo para Tohka-chan.
Message	Shido	Oh, I didn't mean it that way...	Oh, no quise decir eso...
Message		"(If something happened to Yoshino, that
means something could also happen to Tohk—
no, Kotori would've taken her as well...)"	(Si algo le pasó a Yoshino, eso significa que también podría pasarle algo a Tohk- no, Kotori también se la habría llevado...)
