Operator	Comment	Key	Translation
Message	Shido	"Phew. I was trying to eat so that Tonomachi
wouldn't talk to me, but I guess I ate too fast.
Urp... My stomach's gonna be full for a while."	"Uf. Intentaba comer para que Tonomachi no me hablara,
pero creo que comí demasiado rápido.  Urp…
Mi estómago va a estar lleno por un tiempo."
Message	Shido	Now then... How to spend the rest of lunch time.	Ahora bien... Cómo pasar el resto de la hora del almuerzo.
Message	Shido	Oh. Next class is physics.	Oh. La próxima clase es física.
Message	Shido	"I wonder if Reine-san needs help. She seemed
even paler than usual."	"Me pregunto si Reine-san necesita ayuda.
Parecía incluso más pálida que de costumbre."
Message	Shido	"No point in thinking. As long as I'm moving,
then my metabolism will do its thing, so I'll
go help her."	"No tiene sentido pensar. Mientras me mueva,
mi metabolismo hará lo suyo, así que
iré a ayudarla."
Message	Shido	Excuse me.	Disculpadme.
Message	Kotori	"Right, I know. There was a blip in this range.
If that's the case, then the region over here
is..."	"Cierto, lo sé. Hubo un bache en este rango.
Si ese es el caso, entonces la región
de aquí es..."
Message	Kotori	...Oh, Shido?	...Oh, ¿Shido?
Message	Reine	...What's the matter, Shin?	...¿Qué pasa, Shin?
Message	Shido	"Oh, well... since my next class is physics, I
thought I could give you a hand carrying
supplies."	"Oh, bueno... como mi próxima clase es física,
pensé que podría echarte una mano
llevando suministros."
Message	Reine	"Oh, that's right. That's my class, isn't it?
Sorry, I totally forgot."	"Ah, es verdad. Esa es mi clase, ¿no?
Lo siento, lo olvidé por completo."
Message	Reine	I'll prepare at once. Give me a moment.	Me prepararé enseguida. Dame un momento.
Message	Kotori	...	...
Message	Shido	What were you discussing with Reine-san?	¿De qué hablabas con Reine-san?
Message	Kotori	"Huh? Oh. I was updating her on the
investigating I'd done at the Fraxinus."	"¿Eh? Oh. La estaba poniendo al día sobre la
investigación que había hecho en el Fraxinus."
Message	Kotori	I was about to uncover a big hint, but...	Estaba a punto de descubrir una gran pista, pero...
Message	Kotori	*sigh*... Things aren't going according to plan.	*suspirar*... Las cosas no van según el plan.
Message	Shido	Are you okay? You must be exhausted.	¿Estás bien? Debes estar agotado.
Message	Kotori	"Right. Well, I'd be lying if I said I wasn't
tired, but..."	"Bien. Bueno, mentiría si dijera que
no estoy cansado, pero..."
Message	Kotori	"Regardless of how I feel, I can't afford to
rest."	"Independientemente de cómo me sienta,
no puedo permitirme descansar."
Message	Shido	Oh, come on.	Oh, vamos.
Message	Kotori	...Are you worried about me?	...¿estás preocupado por mí?
Message	Shido	Of course.	Por supuesto.
Message	Kotori	...Oh. Thanks.	...Oh. Gracias.
Message	Shido	S-Sure.	S-Seguro.
Message	Shido	Oh, yeah. I texted you earlier.	Ah, sí. Te mandé un mensaje antes.
Message	Kotori	"Oh, you did? Sorry. I was busy, so I hadn't
bothered to check."	"¿Ah, sí? Lo siento. Estaba ocupada, así que no
me había molestado en comprobarlo."
Message	Shido	"I see. Well, it wasn't a big deal. Just wanted to
see what you were up to this afternoon."	"Ya veo. Bueno, no era gran cosa.
Sólo quería ver qué hacías esta tarde."
Message	Kotori	"Hm. I'll either be at the Fraxinus later this
afternoon, or I'll continue my work here."	"Hm. Estaré en el Fraxinus esta tarde,
o continuaré mi trabajo aquí."
Message	Shido	I see... Seems pretty busy.	Ya veo... Pareces bastante ocupada.
Message	Kotori	Yeah...	Sí...
Message	Reine	"Sorry for the wait, Shin. Let's head to class
now."	"Perdón por la espera, Shin.
Vamos a clase ahora."
Message	Shido	Okay. Later, Kotori...	De acuerdo. Nos vemos, Kotori...
Message	Kotori	Okay. Bye, Shido. I gotta head to class, too.	Okay. Adiós, Shido. Yo también tengo que ir a clase.
Message	Reine	Cool. Later.	Genial. Hasta luego.
