Operator	Comment	Key	Translation
Message		(All right. I'll take Yoshino out to have fun!)	(Muy bien. ¡Sacaré a Yoshino a divertirse!)
Message	Shido	I'm home!	¡Estoy en casa!
Message		"(Huh... No greeting from Yoshino? Is it possible
she's not here...?) "	"(Huh... ¿Ningún saludo de Yoshino?
¿Es posible que no esté aquí...?)"
Message		"(I thought maybe I'd take her to the amusement
park for once, but...)"	"(Pensé en llevarla al parque de
atracciones por una vez, pero...)"
Message	Yoshino	Shido-san... Welcome... home...	Shido-san... Bienvenido... a casa...
Message	Shido	Oh, so you were here.	Oh, así que estabas aquí.
Message	Yoshinon	Yoo-hoo, Shido-kun!	¡Yoo-hoo, Shido-kun!
Message		(Yoshinon is energetic as usual...)	(Yoshinon es enérgico como de costumbre...)
Message	Shido	H-Hey... I'm home, Yoshinon.	H-Hey... Estoy en casa, Yoshinon.
Message	Shido	"I wanted to ask... Do you know what an amusement
park is, Yoshino?"	"Quería preguntarte... ¿Sabes lo que es
un parque de atracciones, Yoshino?"
Message	Yoshino	"Shido-san... Welcome... home...
U-Umm..."	"Shido-san... Bienvenido... a casa…
U-Umm..."
Message	Yoshinon	Yoo-hoo, Shido-kun! Don't you have something you\nwant to say～?	¡Yoo-hoo, Shido-kun! ¿No tienes nada que decir?
Message	Shido	Something I want to say...?	¿Algo que quiera decir...?
Message	Yoshino	......	......
Message	Yoshinon	......	......
Message	Shido	"O-Oh, right...
Yeah, I do have something to say."	O-Oh, cierto... Sí, tengo algo que decir.
Message	Shido	"Thank you, Yoshino and Yoshinon.
The bunny in the bento made me happy."	"Gracias, Yoshino y Yoshinon.
El conejito del bento me hizo feliz."
Message	Yoshino	Y-Yes!	¡S-Sí!
Message	Yoshinon	Good for you, huh, Yoshino!	¡Bien por ti, Yoshino!
Message	Shido	"...Since you made such a cute bento for me,
I have to thank you somehow."	"...Ya que me has hecho un bento tan lindo,
tengo que agradecértelo de alguna manera."
Message	Yoshino	N-No... You don't have to...	N-No... No tienes que...
Message	Shido	"You don't have to hold back.
I want to thank you both."	"No tienes que contenerte.
Quiero darle las gracias a las dos."
Message	Yoshino	B-But...	P-Pero...
Message	Yoshinon	Now now, no need to be so modest, Yoshino.\nOh, Shido-kun. Yoshino's just being shy!\nOf course we're happy for a thank you!	"Ahora, no hay necesidad de ser tan modesta, Yoshino.
Oh, Shido-kun. ¡Yoshino sólo está siendo tímida!
¡Por supuesto que estamos felices por un gracias!"
Message	Yoshino	......	......
Message	Shido	"Hmm... As thanks... Let me see...
Yoshino, do you know what an amusement park is?"	"Hmm... Como agradecimiento... Déjame ver... Yoshino,
¿sabes lo que es un parque de atracciones?"
Message	Yoshino	Th-The amusement park?!	¡¿El parque de atracciones?!
Message	Shido	Oh, so you do know it.	Oh, así que lo sabes.
Message	Yoshino	"I-I saw it... on TV, before.
I-It said it's... a very fun place..."	"Lo vi... en la tele, antes. Decía que es…
un lugar muy divertido..."
Message	Shido	"That's right. That amusement park.
Do you want to go today, together?"	"Así es. Ese parque de atracciones.
¿Quieres ir hoy, juntos?"
Message	Yoshino	Huh?!	¡¿Eh?!
Message	Shido	"It's to thank you for today's bunny...
If you really don't want to accept,
then I won't push it..."	"Es para agradecerte por el conejito de hoy…
Si realmente no quieres aceptar,
entonces no te presionaré..."
Message	Shido	"Well, I know you're not good with crowds, Yoshino.
But I thought it might be good to change things up
once in a while and go have some fun."	"Bueno, sé que no se te dan bien las multitudes,
Yoshino. Pero pensé que sería bueno cambiar
las cosas de vez en cuando e ir a divertirnos."
Message	Shido	"It's important to get used to people, too...
Of course, if you really don't want to,
then I won't push it..."	"También es importante acostumbrarse a la gente…
Por supuesto, si realmente no quieres,
entonces no te presionaré..."
Message	Yoshino	Ahh... Ohh... Wh-What should I do, Yoshinon...?	Ahh... Ohh... ¿Qué debo hacer, Yoshinon...?
Message	Yoshinon	There's no point in asking me～ You're the one\nwho's getting invited, so you have to decide for\nyourself～	"No tiene sentido que me preguntes a mí.
Tú eres la invitada, así que tienes que
decidir por ti misma."
Message	Shido	"That's not true. It's just as much an
invite to thank you too, Yoshinon."	"Eso no es verdad. También es una invitación
a darte las gracias, Yoshinon."
Message	Yoshinon	Really?! How charming of you, Shido-kun.\nEven Yoshinon might end up falling for you～	"¿De verdad? Qué encantador por tu parte, Shido-kun.
Incluso Yoshinon podría acabar enamorándose de ti."
Message	Shido	Hahaha... So, what do you want to do?	Jajaja... Entonces, ¿qué quieres hacer?
Message	Yoshino	U-Umm...	U-Umm...
Message	Yoshinon	Yoshino, let's be honest with ourselves.\nShido-kun's being honest too, you know?	"Yoshino, seamos honestos con nosotros mismos.
Shido-kun también está siendo honesto, ¿sabes?"
Message	Yoshino	I-I'll, go! Please... t-take me there.	¡Yo, yo, iré! Por favor... llévame allí.
Message	Shido	"All right. Then, it's decided.
Go ahead and get ready. Let's get going!"	"De acuerdo. Entonces, está decidido.
Adelante y prepárense. ¡En marcha!"
Message	Yoshino	Y-Yes!	¡S-Sí!
Message	Yoshino	A-Aahh...	A-Aahh...
Message	Shido	There are a lot of people here...	Hay mucha gente aquí...
Message	Yoshino	Y-Yes, there are...	S-Sí, hay...
Message	Yoshino	Wh-What... should I do, Yoshinon...?	¿Qué... debo hacer, Yoshinon...?
Message	Yoshinon	...I don't think there's really anything Yoshinon\ncan do～	...no creo que haya nada que Yoshinon pueda hacer...
