Operator	Comment	Key	Translation
Message	Shido	"All right. Homeroom's done, so I should go
on a date with someone today."	"De acuerdo. La clase ha terminado, así que
debería tener una cita con alguien hoy."
Message	???	...Shido-san.	...Shido-san.
Message	Shido	Hm...?	¿Hm...?
Message	Shido	"I could've sworn I heard someone call my name.
Did it come from the hallway?"	"Juraría que oí a alguien decir mi nombre.
¿Venía del pasillo?"
Message	Shido	...?!	¡...?!
Message	Kurumi	Oh, how nice of you to notice me.	Qué amable de tu parte fijarte en mí.
Message	Shido	K-Kurumi?!	¡¿K-Kurumi?!
Message	Shido	Hey, come over here!	¡Eh, ven aquí!
Message	Kurumi	Huh? Sure...	¿Eh? Claro...
Message	Shido	*pant, pant*...	*jadear, jadear*...
Message	Kurumi	What's the matter?	¿Cuál es el problema?
Message	Shido	"Y-You know, you shouldn't appear out of
nowhere."	Sabes, no deberías aparecer de la nada.
Message	Shido	"What would you do if you bumped into Tohka
or Origami...?"	"¿Qué harías si te encontraras
con Tohka u Origami...?"
Message	Kurumi	Were you worried about me?	¿Estabas preocupado por mí?
Message	Shido	No, that's not it. Huh?	No, no es eso. ¿Eh?
Message		"(She's right. Why was I so focused on whether
or not she was seen? Am I worried about Kurumi?
Or did I just want to avoid another battle?)"	"(Tiene razón. ¿Por qué estaba tan concentrado en si
la veían o no? ¿Estoy preocupado por Kurumi?
¿O sólo quería evitar otra batalla?)"
Message		"(Argh, no good! I'm getting stuck in my head.
I did so because I wanted to.)"	"(¡Argh, no vale! Me estoy atascando
en la cabeza. Lo hice porque quise)."
Message	Kurumi	Shido-san, is something the matter?	Shido-san, ¿pasa algo?
Message	Shido	Oh, um. Nothing.	Oh, um. Nada.
Message	Shido	"Anyways Kurumi, why'd you come by my
classroom?"	"De todas formas Kurumi,
¿por qué has venido a mi clase?"
Message	Kurumi	Oh, well...	Oh, bueno...
Message	Kurumi	I wanted to be the one to invite you.	Quería ser yo quien te invitara.
Message	Shido	...Invite?	...¿Invitar?
Message	Kurumi	Yes... Shido-san, will you go on a date with me?	Sí... Shido-san, ¿tendrías una cita conmigo?
Message		"(Okay. Gotta go with the flow. Seems like
Kurumi's changed, and is ready.)"	"(Vale. Tengo que seguir la corriente.
Parece que Kurumi ha cambiado y está preparada)."
Message	Shido	Got anywhere in mind?	¿Tienes algún sitio en mente?
Message	Kurumi	"Anything is fine with me. I will let you escort
me, Shido-san."	"Cualquier cosa me parece bien.
Dejaré que me acompañes, Shido-san."
Message	Shido	...!	¡...!
Message		"(My heart jumped. She grabbed her skirt and
curtsied, almost like a princess—)"	"(Mi corazón dio un salto. Se agarró la falda e
hizo una reverencia, casi como una princesa-)"
Message		(No, no. Wait! Calm down! It's not like that!)	(No, no. ¡Espera! ¡Cálmate! ¡No es así!)
Message		"(I can't let my guard down too much. Kurumi
said she had a meal"" in the alley.)"""	"(No puedo bajar la guardia demasiado. Kurumi
dijo que tenía una comida"" en el callejón)""."
Message		(Wait, calm down!)	(¡Espera, cálmate!)
Message	Kurumi	What's on your mind?	¿En qué piensas?
Message	Shido	I-I just can't think of a good place to go.	No se me ocurre un buen sitio al que ir.
Message	Kurumi	"Goodness. What am I to do with you?
That place will do, won't it?"	"Dios mío. ¿Qué voy a hacer contigo?
Ese lugar servirá, ¿no?"
Message	Shido	O-Okay.	De acuerdo.
Message	Kurumi	Now, after you, escort.	Ahora, después de ti, escolta.
Message	Shido	Okay. Here I go.	Vale. Allá voy.
Message		"(Why does it feel like I'm letting her take
control?)"	"(¿Por qué siento que estoy dejando
que ella tome el control?)"
Message	Kurumi	My! Shido-san, look! So many dogs and cats!	¡Vaya! ¡Shido-san, mira! ¡Cuántos perros y gatos!
Message	Shido	"R-Right. It's a pet store. Have you never been
in one before?"	"C-Claro. Es una tienda de mascotas.
¿Nunca has estado en una antes?"
Message	Kurumi	"I have. Not often. This one looks friendly.
Here, come hither."	"Lo he hecho. No muy a menudo.
Este parece amistoso. Aquí, ven aquí."
Message	Kurumi	Look how friendly it is.	Mira qué amigable es.
Message	Shido	"Yeah, it's adorable. Oh, so you don't like
zoos, but you're okay with pet stores?"	"Sí, es adorable. ¿Así que no te gustan los zoológicos,
pero te parecen bien las tiendas de mascotas?"
Message	Shido	"Yeah, it's adorable. Oh, when you think about
it, it's kind of sad, isn't it? They're stuck in
a small cage until someone buys them."	"Sí, es adorable. Cuando lo piensas, es un poco
triste, ¿no? Están atrapados en una pequeña
jaula hasta que alguien los compre."
Message	Kurumi	"Shido-san, don't ruin a fun date with your
pessimistic musings."	"Shido-san, no arruines una cita divertida
con tus cavilaciones pesimistas."
Message	Shido	S-Sorry...	L-Lo siento...
Message		"(But I wonder what she's really thinking.
Outwardly, Kurumi's having fun, but...)"	"(Pero me pregunto qué estará pensando realmente.
Por fuera, Kurumi se está divirtiendo, pero...)"
Message		"(Maybe the alligator was just being mistreated.
Thinking about it, I couldn't help but smile.)"	"(Tal vez el caimán estaba siendo maltratado.
Pensando en ello, no pude evitar sonreír)."
Message		"(*sigh*. Sure seems like Kurumi loves animals.
She's having a blast just... petting them.)"	"(*suspiro*. Parece que a Kurumi le encantan los
animales. Se lo pasa en grande... acariciándolos)."
Message		"(She's usually so... mature, but looking at her
now, she's acting so free-spirited. How
precious.)"	"(Suele ser tan... madura, pero viéndola
ahora, actúa con tanto espíritu libre.
Es preciosa.)"
Message	Kurumi	"What do you think, Shido-san? Do you think
this outfit is cute?"	"¿Qué piensas, Shido-san?
¿Crees que este conjunto es bonito?"
Message	Shido	Totally. I think it suits you well, Kurumi.	Totalmente. Creo que te queda bien, Kurumi.
Message	Kurumi	Then, how about this?	Entonces, ¿qué te parece esto?
Message	Shido	Another good choice.	Otra buena opción.
Message	Kurumi	If I had to pick one, which would you prefer?	Si tuviera que elegir uno, ¿cuál preferiría?
Message	Shido	What? They both look nice. I can't decide.	¿Cómo? Ambos se ven bien. No me decido.
Message	Kurumi	"Unacceptable answer. In times like these,
women want your opinion. Otherwise, she'll
think you simply don't care."	"Respuesta inaceptable. En tiempos como estos,
las mujeres quieren tu opinión. De lo contrario,
pensará que simplemente no te importa."
Message	Shido	Oh, point taken. I'll be careful.	Entendido. Tendré cuidado.
Message	Kurumi	I like that you don't make excuses, Shido-san.	Me gusta que no pongas excusas, Shido-san.
Message	Shido	...! D-Don't make fun of me.	¡...! N-No te burles de mí.
Message	Kurumi	I'm not making fun of you. I meant it.	No me estoy burlando de ti. Lo decía en serio.
Message		"(I felt my heart skip a beat. I could tell that I
was beginning to blush. Kurumi's smile had
that effect on me.)"	"(Sentí que el corazón me daba un vuelco.
Me di cuenta de que empezaba a sonrojarme.
La sonrisa de Kurumi tenía ese efecto en mí)."
Message	Shido	We've sure stopped by a lot of places.	Seguro que hemos pasado por muchos sitios.
Message	Kurumi	"Yes. I had so much fun that I've lost all sense
of time."	"Sí. Me he divertido tanto que
he perdido la noción del tiempo."
Message	Shido	I'm kinda hungry. Wanna grab a bite?	Tengo un poco de hambre. ¿Quieres comer algo?
Message	Kurumi	Sure.	Sí, claro.
Message	Shido	"How about crepes from the shop? What do
you want, Kurumi?"	"¿Qué tal unos crepes de la tienda?
¿Qué quieres, Kurumi?"
Message	Kurumi	I will leave it up to you, Shido-san.	Te lo dejo a ti, Shido-san.
Message	Shido	Got it. Hang on a minute.	Entendido. Espera un momento.
Message	Shido	"It's been a while since I had crepes.
It was so yummy!"	"Hacía tiempo que no comía crepes.
¡Estaban tan ricas!"
Message	Kurumi	That it was. I'm glad that I left it to you.	Así fue. Me alegro de habértelo dejado a ti.
Message	Shido	Right? ...*nom*.	¿Verdad? ...*nom*.
Message	Kurumi	Oh, Shido-san...	Oh, Shido-san...
Message	Shido	Hm?	¿Hm?
Message	Kurumi	There's some cream on your finger.	Tienes crema en el dedo.
Message	Shido	Oh...? You're right.	Oh... Tienes razón.
Message	Kurumi	Let me see.	Déjame ver.
Message	Shido	K...Kurumi?!	¡¿K...Kurumi?!
Message	Kurumi	You can't move... Haaa.	No puedes moverte... Haaa.
Message	Shido	...!	¡...!
Message	Shido	K-Kurumi, that's enough.	K-Kurumi, es suficiente.
Message	Kurumi	No. There's still a spot...	No. Todavía hay un lugar...
Message		"(Kurumi's cheeks were getting rosier. Maybe
she's excited, or shy. Well, I couldn't really
see Kurumi getting shy.)"	"(Las mejillas de Kurumi se estaban sonrosando.
Tal vez está emocionada, o tímida. Bueno,
realmente no podía ver a Kurumi volviéndose tímida)."
Message	Shido	Ah. Okay, fine. Do as you please.	Ah. Ok, bien. Haz lo que quieras.
Message		"(Kurumi nodded with an alluring expression.
My heart was racing.)"	"(Kurumi asintió con una expresión seductora.
Mi corazón se aceleró)."
Message	Shido	A-Are you done?	¿Terminaste?
Message	Kurumi	...Yes. Thank you.	...Sí. Gracias.
Message	Kurumi	Perhaps, I enjoyed it a bit too much.	Quizás lo disfruté demasiado.
Message	Shido	...Your face is red.	...Tienes la cara roja.
Message	Kurumi	Oh, is that so? Hehe. I was excited.	¿Ah, sí? Jeje. Estaba emocionada.
Message	Kurumi	"Or, would you rather that I was shy?
Would you prefer that?"	"¿O preferirías que fuera tímida?
¿Preferirías eso?"
Message	Shido	What the...	Lo que...
Message		"(Man, she can read me like a book. It's kinda
creepy. Either that, or it's written all over my
face.)"	"(Dios, puede leerme como a un libro.
Es un poco espeluznante. O eso,
o está escrito en mi cara)."
Message	Kurumi	"Well, I need to go soon. Hehe. Today was fun.
I even satisfied my sweet tooth."	"Bueno, tengo que irme pronto. Jeje. Hoy ha sido
divertido. Incluso satisfice mi diente dulce."
Message	Shido	Y-Yeah. Hey, Kurumi...	S-Sí. Hey, Kurumi...
Message	Kurumi	What is it?	¿De qué se trata?
Message	Shido	"That ""meal"" you mentioned..."	"Esa ""comida"" que mencionaste..."
Message	Shido	Y-Yeah...	S-Sí...
Message	Kurumi	...Shido-san.	...Shido-san.
Message	Shido	What is it?	¿De qué se trata?
Message	Kurumi	I must go. Something has come up.	Debo irme. Ha surgido algo.
Message	Shido	Something came up?	¿Ha surgido algo?
