Operator	Comment	Key	Translation
Message	Shido	"Excuse me! Rinne-san, has Kotori come he...
Oh. No one's here."	¡Disculpe! Rinne-san, Kotori ha venido...  Oh. No hay nadie aquí.
Message	Shido	"I guess I can call her cell.
I wonder what Kotori's up to."	Supongo que puedo llamarla al móvil.  Me pregunto qué estará haciendo Kotori.
Message	Kotori	Oh? What's up, Onii-chan?	¿Oh? ¿Qué pasa, Onii-chan?
Message	Shido	Where are you?	¿Dónde estás?
Message	Kotori	Ah, you should guess! Where am I?!	¡Ah, deberías adivinarlo! ¡¿Dónde estoy?!
Message	Shido	Well, I'd guess home or school... so school!	Bueno, supongo que en casa o en la escuela... ¡así que en la escuela!
Message	Kotori	Haha! You're right! I'm at school!	¡Jajaja! ¡Tienes razón! ¡Estoy en la escuela!
Message	Kotori	How did you know?	¿Cómo lo has sabido?
Message	Shido	I can see right through ya.	Puedo ver a través de ti.
Message	Kotori	Ah. Amazing as usual, Onii-chan. Bye!	Ah. Increíble como siempre, Onii-chan. ¡Adiós!
Message	Shido	Hey! W-Wait... don't hang up!	¡Oye! ¡Espera... no cuelgues!
Message	Kotori	Goodness. What is it?	La bondad. ¿Qué es esto?
Message	Shido	Do you have a minute to talk?	¿Tienes un minuto para hablar?
Message	Kotori	Hm. I'm kind of busy... what is it?	Hm. Estoy algo ocupado... ¿qué pasa?
Message	Shido	"Ah, well, it's okay. I was just wondering if you
wanted to go shopping with me."	Ah, bueno, está bien. Me preguntaba si querías ir de compras conmigo.
Message	Kotori	Are you asking me out on a date?	¿Me estás pidiendo una cita?
Message	Shido	Well... yeah. I guess I am.	Bueno... sí. Supongo que sí.
Message	Shido	You seem a little busy though...	Aunque pareces un poco ocupado...
Message	Kotori	No, I'm fine. I'm sure I'll be good today!	No, estoy bien. ¡Seguro que hoy estaré bien!
Message	Shido	Y-Yeah? Did you want to meet in front of the station?	¿Sí? ¿Querías que nos viéramos delante de la estación?
Message	Kotori	Got it! If you're later than me we'll play\nthe punishment game!	¡Ya está! ¡Si llegas más tarde que yo jugaremos al juego del castigo!
Message	Shido	What? P-Punishment game?	¿Qué? ¿Juego de castigo?
