Operator	Comment	Key	Translation
Message	None	"(It really is inconvenient... to know only what
I've seen with my own eyes...)"	
Message	None	(Control of Eden is unreliable...)	
Message	None	(Maybe it really is hopeless...)	
Message	None	"(No... It can't be! I won't accept it. My world is
not wrong!)"	
Message	None	(If my powers don't stabilize, what will I do...)	
Message	None	"(I know the answer to this... That's right.
Just like the Spirits, I can...)"	
Message	None	"(Hehe... I see... How did I not think of
this before... It appears in my haste,
I failed to consider it...)"	
Message	None	(I'm sure that... with this...)	
Message	???	Shido... It's morning... Wake up.	
Message	Shido	...Mmm... What was that just...?	
Message	Rinne	Hehe... Are you awake?	
Message	Shido	Mmm. Oh... Rinne... Morning.	
Message	Rinne	"Good morning, Shido! The weather's
nice again today."	
Message	Shido	"...Did something good happen?
You seem oddly full of energy."	
Message	Rinne	Huh. Really? I don't think I am.	
Message	Shido	Is that so?	
Message	Rinne	"Really, I'm not. Oh! More importantly, Shido...
Are you free after school today?"	
Message	Shido	Huh...? Well, I suppose so...	
Message	None	(Although I'd have to take dates into account.)	
Message	Rinne	"Thank goodness! Then I'll make breakfast. Come
downstairs when you're ready."	
Message	Shido	R-Right.	
Message	Shido	Huh... Where is everyone?	
Message	Rinne	"Oh, right. Yoshino-chan wasn't feeling well, so
Kotori-chan took her to the hospital. I wanted to
go, but she asked me to take care of you, Shido..."	
Message	Shido	Yoshino's in the hospital? Is she okay?	
Message	Rinne	"Kotori-chan said she didn't think it was anything
serious, but..."	
Message	Shido	I see... I'm still worried, though.	
Message	Rinne	Yeah...	
Message	None	"(Kotori most likely took her to the Fraxinus. If
that's the case, I'm sure she's all right, but...)"	
Message	Shido	So, what about Tohka? Is she still asleep?	
Message	Rinne	"Nope. Tohka-chan said she would go to
school first, and she's already left."	
Message	Shido	Huh?! Really?! Th-That's so unlike her!	
Message	Rinne	"I feel a little bad for Tohka-chan that you're so
surprised..."	
Message	Shido	Oh... No, I didn't mean it like that...	
Message	None	"(If something happened to Yoshino, then Tohka
might also have... No, but then Kotori would've
brought them both...)"	
Message	Rinne	Oh, here, sit down. I'll bring you breakfast.	
Message	Shido	Ah, okay. Thank you...	
Message	None	"(If no one's here, that means it'll be breakfast
with just Rinne today...)"	
Message	Rinne	"Here, sorry to keep you waiting. I re-heated the
miso soup. The rice is nice and hot, too."	
Message	Shido	Oh, thank you. Let's eat.	
Message	Rinne	"I'm sorry. This morning was chaos, so it's just
bacon, eggs, and a salad."	
Message	Shido	"No, that's more than enough. Besides, Yoshino
wasn't feeling well, so I'm sure it was hard on
everyone..."	
Message	None	"(In fact, I feel bad for sleeping through the
whole thing.)"	
Message	Rinne	"Oh, and here, take this. I didn't have much time
to prepare it."	
Message	Shido	"Oh, bento. You really have
everything taken care of."	
Message	Rinne	Hehe. It's no problem at all.	
Message	Shido	Y-Yeah.	
Message	Shido	...	
Message	Shido	Ummm...	
Message	Rinne	Hm? What's up?	
Message	Shido	Erm, um... I'll just dig in...	
Message	Rinne	Yes, please do.	
Message	Shido	Right...	
Message	None	"(I'm sure it'd be a good idea to talk about
something right now... but why does nothing come
to mind during times like these?!)"	
Message	Rinne	"What's wrong, Shido? Your face is a little red.
Do you have a fever again?"	
Message	Shido	Oh! No, it's nothing! I'm fine!	
Message	Rinne	Really?	
Message	Shido	Y-Yeah...	
Message	Rinne	Hehe... You're kinda strange, Shido.	
Message	Shido	Sorry...	
Message	Rinne	"Goodness, you don't need to apologize. You really
are a strange one. Hmmhmm..."	
Message	Shido	Oof...	
Message	Shido	Hey! I'm going to leave soon, Rinne!	
Message	Rinne	Okay! I'm coming now, so just wait a moment!	
Message	Shido	We still have time, so no rush!	
Message	Rinne	Here, sorry for keeping you waiting! Shall we go?	
Message	Shido	Yeah...	
Message	Shido	Hm? What's wrong, Rinne? Aren't we going?	
Message	Rinne	"Yeah. We should make sure to lock up before we go.
Um, just a moment... Huh?"	
Message	Rinne	O-Oh, no... I think I might have lost my key...	
Message	Shido	Huh?!	
Message	Rinne	"What should I do... It was so
important... but I..."	
Message	Shido	"Rinne, just calm down for now. You had it when you
came into the house, so it must
be somewhere inside!"	
Message	Rinne	Oh, right... You're right.	
Message	Shido	Hmmm, it's not here... Where could it have fallen?	
Message	Rinne	"I'm sorry, Shido... You made it for me and
everything, but since I don't have my act
together..."	
Message	Shido	"Really, don't worry! In fact,
it makes me feel better."	
Message	Rinne	Feel better...?! Is that... Are you teasing me?	
Message	Shido	"Haha, no, no. You always do things so flawlessly.
It's just nice to see that you make mistakes too."	
Message	Rinne	"So now you've realized that I'm actually
unreliable..."	
Message	Shido	"Of course you're reliable. You're always helping
me out. I wish you'd rely on me sometimes. I want
to do my best for you too, you know."	
Message	Rinne	Yeah... Okay.	
Message	Shido	"So listen, Rinne... Let's think about it. What did
you do after you came in today?"	
Message	Rinne	"Um... I was making breakfast and bento... Then I
ate with you. Then I washed everything...
And after that..."	
Message	Shido	After that...?	
Message	Rinne	Oh, could it be?! Shido, you can go on ahead!	
Message	Shido	H-Hey, Rinne?!	
Message	Rinne	*Pant, pant...* I... found it, Shido!	
Message	Shido	Oh, that's great! Where was it?!	
Message	Rinne	I left it in the bathroom.	
Message	Shido	I see. Well, I'm glad you found it.	
Message	Rinne	"I've been carrying it on me all this time, but...
it looks like I was careless for a moment."	
Message	Shido	"Oh, I'm sorry... It must have been because
I rushed you earlier."	
Message	Rinne	"No, it's not your fault, Shido. I'm the one at
fault, so I should be apologizing to you.
I won't ever lose it again..."	
Message	Shido	"It's not that big of a deal. At least we found it,
and it's not like it got stolen."	
Message	Rinne	It's not that...	
Message	Shido	Huh?	
Message	Rinne	"This is... proof... that you acknowledged me as
family. As someone important. That's why I
don't want to lose it... Is that selfish of me?"	
Message	Shido	No, not at all. I think that it's important, too.	
Message	None	"(For Rinne, that key holds the same significance
as the ribbons that I gave to Kotori. They're
symbols of our little family.)"	
Message	Rinne	Yeah... Thank you, Shido. I'll go lock up, then.	
Message	Shido	All right... Please do!	
Message	Rinne	Also... losing this really was a first for me.	
Message	Shido	No worries. I'm glad you found it...	
Message	Rinne	Yeah. Really, I had no idea what I'd do...	
Message	None	"(What is this feeling...? I feel kind
of nervous...)"	
Message	None	"(That's strange... There were plenty of times
before Tohka and the others came along
that I went to school with just Rinne.)"	
Message	Rinne	Shido, what's wrong? You're spacing out...	
Message	Shido	"Huh? Oh, er... Just thinking about
how hot it is..."	
Message	Rinne	"You're right. The cicadas being so loud makes
it feel even hotter."	
Message	Shido	Yeah...	
Message	Rinne	"But there are good things about summer. Playing in
the pool when we were kids, eating popsicles...
Not to mention cold Chinese noodles..."	
Message	Shido	"What? You're starting to sound
as gluttonous as Tohka."	
Message	Rinne	"Oh, Shido. Don't be such a downer. I was just
thinking happy thoughts. Besides, if you say it
like that, it's not very nice to Tohka-chan."	
Message	Shido	"Sorry, sorry. I'll spare myself more scolding and
bow out here! I'll be going on ahead!
See you at school!"	
Message	Rinne	Ahh, hey! Come back heeere!	
Message	Shido	Haha sorry, but the finish line's so close!	
Message	Rinne	Good grief! Shido!	
Message	Shido	Whew! Made it!	
Message	Rinne	"Shido... You've got some nerve, suddenly running
away like that..."	
Message	Shido	"Sorry, sorry. I just felt like a race. Whew, what
a workout... I'm really sweating here."	
Message	Rinne	"Gosh, you're so impulsive... It's great for your
health and all, but think about your hygiene.
Not just for your sake, but for others' too."	
Message	Tonomachi	Hey there, you two!	
Message	Rinne	Oh, good morning, Tonomachi-kun.	
Message	Shido	Morning, Tonomachi. Well, aren't you energetic.	
Message	Tonomachi	"Hahaha! This morning I drank ten raw eggs all at
once! Startin' the day with a full tank!"	
Message	Shido	Hurgh... Just hearing that gave me heartburn.	
Message	Tonomachi	"Hey, the only burning you're allowed is burning
envy for me, Itsuka! Don't fight it anymore. Let
yourself succumb to the flames of passion. Hehe..."	
Message	Shido	Who would ever be jealous of you!	
Message	Rinne	Hehe, you're a really funny person, Tonomachi-kun.	
Message	Tonomachi	"Ohhh! I knew there'd be someone who would
appreciate my inner spark, no matter how much
I've tried to hide it all these years!"	
Message	Shido	You were trying to hide it?	
Message	Tonomachi	"Rinne, if you're in trouble, you can always tell
me. Admit it, the only reason you're hanging with
Itsuka is because he's blackmailing you, isn't he?"	
Message	Tonomachi	"He has to be! Otherwise, it just doesn't
make any sense!"	
Message	Rinne	"W-Well, I don't think he has any information
like that... I-I'm sorry, Tonomachi-kun..."	
Message	Tonomachi	"No way... Damn it! Why is it always Itsuka?!
I refuse to accept it! I refuuuuuuse!!!"	
Message	Rinne	"He left. Is it okay to leave Tonomachi-kun
alone like that?"	
Message	Shido	"Ah, it's fine. He'll come back later as if
nothing ever happened."	
Message	Rinne	Hehe, you're right.	
Message	Shido	"Jeez, Tonomachi. Blackmail? Really? We're
childhood friends, right Rinne? Kind of stuck
together at this point."	
Message	Rinne	"Shido... If you say stuck together"", that makes
me a little sad."""	
Message	Shido	Oh, no... That wasn't what I meant...	
Message	Rinne	"If you really feel that way, I can just leave,
you know?"	
Message	Shido	N-No, I'm really sorry! I was wrong!	
Message	Rinne	Goodness, it can't be helped... I forgive you.	
Message	Shido	Haha... That's a relief...	
Message	None	"(All right, I somehow managed to stay awake
through my morning classes!)"	
Message	None	(Now it's time for lunch.)	
Message	Tohka	Sh-Shido!	
Message	Shido	"Ah, Tohka! You were sleeping the whole time,
weren't you? It's already lunch, you know?"	
Message	Tohka	R-Right! And so... this is actually yesterday's...	
Message	Tohka	Hm? Shido... What is that?	
Message	Shido	Hm, oh, this? Rinne made it for me today.	
Message	Tohka	Hm... I-I see.	
Message	Shido	"So, what were you saying? Something
about yesterday?"	
Message	Tohka	I-It's nothing... Nothing at all!	
Message	Shido	R-Right...	
Message	Shido	Did I end up messing something up again...?	
Message	Shido	"I can't fight any more battles if I'm hungry...
For now, I guess I'll have lunch."	
Message	None	"(Mm, this is delicious! The exact kind of comfort
food I would expect from Rinne.)"	
Message	Tamae	Okay, we'll begin final period of homeroom now.	
Message	None	"(Homeroom already, huh? This day flew by, but also
dragged on forever...)"	
Message	Tamae	"Oh, today I have something very
important to tell you all."	
Message	Tonomachi	So what's this very important thing?	
Message	Tamae	"Well... I'm sure everyone is aware that this town
has a garrison for the Self-Defense Force, right?"	
Message	None	"(The Self-Defense Force. Origami saw me react to
the phrase, but stayed expressionless and still.)"	
Message	Tonomachi	Well yeah, I guess we know. What about it?	
Message	Tamae	"They sent a transmission to the school, and I'd
like to share it with everyone."	
Message	Tamae	"Let's see, it seems pretty complicated, but...
Currently, the observational equipment at the
Tengu City garrison isn't functioning properly."	
Message	None	"(Could it be that the AST
isn't functioning either?)"	
