Operator	Comment	Key	Translation
Choice		Start from the prologue.	
Choice		Skip the prologue.	
Message	None	"(The moment I opened the door to the rooftop,
I knew it was already starting. I felt my skin
tingle from the tense air.)"	
Message	Tohka	Sh-Shido...?!	
Message	None	"(I turned around, and there stood the girl I was
looking for, just beyond my gaze. There stood
Tohka.)"	
Message	Shido	T-Tohka!	
Message	None	"(Her Astral Dress was glowing, and a haze
of purple light came forth from her body.)"	
Message	Tohka	Sh-Shido... R-Run...!	
Message	Shido	There's no way I can!	
Message	None	(I may be able to do something. If it's...)	
Message	None	(—?!)	
Message	None	(I tried to run, but my body wouldn't listen.)	
Message	None	"(The ghostly light from Tohka's
body charged at me.)"	
Message	Shido	*Grunt*!	
Message	None	"(In that moment, an intense gravity tightened my
lungs, as if I were plummeting deep into the sea.)"	
Message	None	(But I wouldn't stop moving.)	
Message	None	"(Bearing the weight, I took one step to get
to Tohka. Then another.)"	
Message	None	(—?!)	
Message	None	"(I felt a strong sense of power
welling inside me.)"	
Message	None	(But where was it going...)	
Message	Tohka	"Y-You can't come... If you're with me,
even you will..."	
Message	None	"(Tohka was carrying a large sword unbefitting of
her in her gorgeous dress. Sandalphon pierced the
ground as she clung onto it, her body shaking.)"	
Message	None	"(Her beautiful hair was dark as night. A doll-like
face betrayed signs of pain, as if withstanding
something severe.)"	
Message	Shido	Even if you don't want me—	
Message	None	(I slowly approached Tohka, struggling to walk.)	
Message	Shido	I... I will never let you be alone—	
Message	Tohka	Shido...! I... don't... want to... kill... you!	
Message	None	"(Sadness overcame her and she screamed in a way I
couldn't believe. The aura emanating from her body
was even stronger than before.)"	
Message	Shido	T-TOHKA!	
Message	None	"(If I faltered even a little, the light would
surely blast me away. I resisted and
reached my arm out to Tohka.)"	
Message	Tohka	SHI...DO...!	
Message	None	(Tohka's expression was full of despair.)	
Message	None	"(Just then, I felt a power surging through me.
I had no idea where it came from.)"	
Message	None	"(Sandalphon, gripped in Tohka's hands, seemed to
answer to it. It suddenly gave off a powerful,
burgeoning light.)"	
Message	None	(At this rate, Tohka will—)	
Message	Shido	TOHHKAAAAAAAA!	
Message	Tohka	SHIDOOOOOOOO!	
Message	None	"(As the sound of Tohka's scream rang in my ears,
my vision turned white, and my consciousness was
severed.)"	
