Operator	Comment	Key	Translation
Message	None	"(I'm glad the date yesterday with Tohka went
well.)"	
Message	None	"(Now that Tohka's gotten back to normal, it feels
like the house has gotten a little brighter.)"	
Message	None	"(It may be because of how unstable the Spirits
had become that the dates started feeling like
an obligation to me.)"	
Message	None	(But I should've faced them sincerely...)	
Message	None	"(I think for now I've cleared up any
misunderstandings... I feel like inviting Tohka
and having a nice date now.)"	
Message	None	"(If it's for Tohka's sake, then it should be cool.
...Ah, Kotori might be angry if she heard me
saying something like that.)"	
Message	None	"(Ahh jeez! Nothing'll happen if I think idly!
For now, I'll try asking out Tohka!)"	
Message	Shido	"T-Tohka! Today, um... would you want to go
on another date?"	
Message	Tohka	A date! Of course!	
Message	Shido	Haha, I'm glad.	
Message	Tohka	"Hm? I can think of no reason to reject your
invitation. Anywhere on a date with you is
fun after all!"	
Message	Shido	G-Gotcha!	
Message	None	"(I-It's a little embarrassing, but she's the usual
Tohka.)"	
Message	Tohka	"So, where to today? Will it be the shopping
district for another assortment of delicious
treats?"	
Message	Shido	No. We did that yesterday, so...	
Message	Tohka	"Hm. I'm fine with anywhere, so long as it's with
you, Shido."	
Message	None	"(...! Tohka occasionally says things casually that
make my heart pound, but I just can't get used to
it. But this is the Tohka I want to be with.)"	
Message	Shido	Hey Tohka, do you remember?	
Message	Tohka	Hmm?	
Message	Shido	We went on a date once, to the aquarium.	
Message	Tohka	"Ohh! The place where a bunch of un-sliced fish
swam around, yes?!"	
Message	Shido	"R-Right. At that time, um, things were hectic,
and we couldn't look around quietly together,
right?"	
Message	Tohka	Yes. That day was, well... I was very lonely.	
Message	Shido	I-I'm sorry...	
Message	Tohka	"Y-You needn't apologize. Your stomach wasn't
feeling well, yes?"	
Message	Shido	Y-Yeah...	
Message	None	"(...! Just remembering it makes my heart hurt!
It was a white lie so I could leave the building.
That's why I'm getting a re-do with Tohka!)"	
Message	Shido	"That's why, today, let's hit the aquarium one
more time. I regret not being able to look around.
Of course, if you don't wanna go, that's okay."	
Message	Tohka	Yes. I wish to go with you too, Shido!	
Message	Shido	Thanks, Tohka. Then it's decided.	
Message	Tohka	Shido...?	
Message	Shido	"Hm? Oh, do you want to go eat somewhere after
all?"	
Message	Tohka	"Th-That's not it! Today at the aquarium, um...
You won't flee anywhere, will you?"	
Message	Shido	Of course not! I'll always be with you. I promise.	
Message	Tohka	I-I see! Then, fantastic!	
Message	Shido	Haha. Then let's hurry and go!	
Message	Tohka	Yes!	
Message	None	"(The summer crowds make it feel even hotter.
I want to get into the aquarium already and cool
down...)"	
Message	Tohka	"Why are you glancing around, Shido? Are you
looking for something?"	
Message	Shido	"No, I just thought it's crowded because it's a
Sunday, as expected. At this rate, the aquarium
is probably crowded all week-long."	
Message	Tohka	Hm, I see. Then...	
Message	Shido	"...! T-Tohka?! Why are you suddenly taking
my hand?"	
Message	Tohka	"With this many people, we may end up getting
separated. If we're like this, then it should be
fine, yes?"	
Message	Shido	Oh... Y-Yeah, you're right.	
Message	None	"(Somehow managing to suppress my wildly
beating heart, I properly return Tohka's hold
with my left hand.)"	
Message	Tohka	Yes, then let's go!	
Message	Shido	Y-Yeah...	
