Operator	Comment	Key	Translation
Message	Tohka	Shido, I do not know if I should go on a date.	
Message	Shido	"Tohka, you promised me yesterday that you'd
go on one with me."	
Message	Tohka	"But I do not think I have the right to...
I feel strange."	
Message	Shido	"Right, but that's not important. What do you
mean you feel strange?"	
Message	Tohka	"It's my heart. I'm finding it difficult to
breathe."	
Message	None	(Hm. This isn't good.)	
Message	None	"(Last night, Tohka was up all night worrying
about Rinne. I wonder if she's gotten stuck
in her head and lost confidence from it.)"	
Message	None	"(What could I do to make Tohka feel better?
What would she do...?)"	
Message	Shido	OH! I know. Why didn't I think of it sooner?	
Message	Tohka	Huh?	
Message	None	"(I hugged Tohka from behind. I can feel her
warmth.)"	
Message	Tohka	"SH...SH-SH-SH-SH-SHIDO?!
What's the matter?"	
Message	Shido	Oh, uh... Th-This is... I'm copying you, Tohka!	
Message	Tohka	M-Me?!	
Message	Shido	"Yeah. Whenever I'm stressed, this is what you
do for me."	
Message	Shido	"This time, it's my turn. Whenever you're down,
or stuck in a rut, I'll be here for you. Don't
worry."	
Message	Tohka	Sh-Shido... You're warm.	
Message	Shido	So are you, Tohka.	
Message	Tohka	Really?	
Message	Shido	Yup.	
Message	Tohka	Shido, I feel better.	
Message	Shido	Are you sure?	
Message	Tohka	Yes. Thanks to you, worlds better.	
Message	Shido	Gotcha! Well, that's a relief.	
Message	Tohka	Thank you, Shido.	
Message	Shido	"No need to thank me. That's what friends are
for."	
Message	Tohka	Indeed!	
Message	Shido	"All right. Now, about that date.
Let's go, Tohka!"	
Message	Tohka	Whoa! W-Wait, Shido! Where are we going?	
Message	Shido	Follow me!	
Message	Tohka	NUWAAA!	
Message	Shido	Okay, we're here!	
Message	Tohka	Hm? This is the shopping district.	
Message	Shido	Yeah, that's right.	
Message	Tohka	Mmm. As usual, it smells incredible!	
Message	Shido	Hey, Tohka. Let's grab a bite over there.	
Message	Tohka	Hm?! Wait, Shido!	
Message	Shido	What? Don't you want to eat?	
Message	Tohka	No, of course I do, but I brought no mon—	
Message	Shido	"I'll spot you, so don't fret. Pay me back with
your smile."	
Message	Tohka	Hm? My smile? What do you mean?	
Message	Shido	"I want you to be your typical self. Come on.
Let's go."	
Message	Tohka	Oh... Oh, I see! Then, let's!	
Message	Shido	A-AH! HOT! *blow, blow*...!	
Message	Tohka	"Shido! Did you burn yourself? Takoyaki are
normally hot, so please use caution."	
Message	Shido	"I know, but I love the heat. Come on, Tohka.
It'll get colder the longer you stare at it."	
Message	Tohka	Mm?! Oh, of course.	
Message	Tohka	Mmm... *blow*! *blow, blow*! *blow, blow*!	
Message	Shido	What do you think?	
Message	Tohka	Yes! It's best hot!	
Message	Shido	"Right? Okay, let's eat the rest before it cools
down."	
Message	Tohka	Understood!	
Message	Tohka	OH! HA! *blow, blow*! *blow, blow*!	
Message	Shido	"Here you go. I bought some mixed kebab
sandwiches."	
Message	Tohka	Wow! Such exotic spices!	
Message	Tohka	All right, Shido! I shall dig in.	
Message	Shido	Got it.	
Message	Tohka	*nom*...	
Message	Tohka	Mmm. The flavors are exquisite.	
Message	Tohka	"The slightly-charred meat is brimming
with spice."	
Message	Shido	"Yup, it's packed with meat and veggies, so
it's probably nutritious too."	
Message	Tohka	Yes. Exa—*nom*! Mmgmg! Yeah... *cough*!	
Message	Shido	You okay, Tohka? Are you choking?	
Message	Tohka	All fine. Just got a bit carried away.	
Message	Shido	"I see. I'm happy you're okay. We still have
a long way to go."	
Message	Tohka	Hm? Long way to go?	
Message	Shido	Next is... that shop, over there! Let's hit it!	
Message	Tohka	Oh, h-hey! Shido! Wait!	
Message	Tohka	The shopping district is simply enormous!	
Message	Shido	"Yup. Plenty of exotic food for you to eat,
Tohka."	
Message	Tohka	Hm? What's the matter? You look uncomfortable.	
Message	Shido	"Oh. I ate too much, so I should take a breather.
Ready to go now?"	
Message	Tohka	Okay. Wherever you go, Shido.	
Message	Shido	Then let's go! Come on!	
Message	Tohka	Whoa! Where are you taking me, Shido?	
Message	Tohka	WOW! So this is an arcade!	
Message	Shido	"Yep, it's a perfect way to kill time. Oh...
What's that? Tohka! Come here!"	
Message	Tohka	Hm? Is something the matter?	
Message	Shido	"Look. A claw machine. They just got a new one.
Doesn't that one look like Yoshinon?"	
Message	Tohka	Hmm. You're right. How adorable.	
Message	Shido	Okay, gonna give it a whirl!	
Message	Tohka	"Wh-What? You want one of those toys,
Shido?"	
Message	Shido	"Yeah, for sure. You want one too, don't you,
Tohka?"	
Message	Tohka	Yeah! I want one too!	
Message	Shido	Sure, here I go!	
Message	Tohka	Okay! Best of luck, Shido!	
Message	None	"(Although I talked a big game by telling her
I'd win one for her, I wasn't too successful,
and my funds were running low...)"	
Message	Tohka	Sh-Shido...	
Message	Shido	I-It's fine. Just getting warmed up.	
Message	None	(First, I need to slide the crane to the side...)	
Message	None	(Move it upwards a bit, and aim!)	
