Operator	Comment	Key	Translation
Message	Shido	Oh? Did Origami go home already?	
Message	Tonomachi	"Yo! It's the nice guy, Itsuka-kun!
Still haven't gone home yet?"	
Message	Shido	Why are you still here?	
Message	Tonomachi	"Isn't it obvious? I was waiting around so that
I could go on a date with you!"	
Message	Shido	Come on, man! What if someone hears us?!	
Message	Tonomachi	HAHAHA! Let them hear!	
Message	None	"(He's a lost cause. If I spend too much time
with him, my head's gonna explode.)"	
Message	Shido	"Sorry, but I need to get ahold of Origami.
I don't have time for you."	
Message	Tonomachi	"Hehe. Too bad, Itsuka. I just saw Tobiichi
walk past the front gate."	
Message	Shido	What?	
Message	None	"(I wonder if I can make it in time! Or, should
I just give up?)"	
Message	Tonomachi	"Hey, Itsuka. Who you gonna choose?
Your friend, or a girl?"	
Message	Shido	"Tonomachi, I know damn well that I won't
choose you! Later!"	
Message	Tonomachi	"Hey, damn it! You're gonna leave your friend
hanging like that?! You cruel bastard! You
monster!"	
Message	None	"(Oh no. She's gone! Man, I didn't make it on
time.)"	
Message	None	(Hm?! Is that her over there...?)	
Message	Shido	Hey Origami!	
Message	Origami	...Shido?	
Message	Shido	I-I'm so glad I caught up with you!	
Message	Origami	What's the matter?	
Message	Shido	"Oh well, um... I was hoping y-you and I c-could
go on a date together?"	
Message	Origami	I wouldn't mind.	
Message	Shido	I-I see. That's good. Um, so where should I go?	
Message	Origami	...Come with me.	
Message	Shido	Huh? O-Oh, okay.	
Message	Origami	Come in.	
Message	Shido	Th-Thanks...	
Message	Shido	"HEY! W-WAIT! Wh-Why are you taking your
uniform off?!"	
Message	Origami	"Huh...? I'm home, so I'm changing. Am I
not allowed?"	
Message	Shido	"Oh, you can. Sorry, I misunderstood. B-But
I'd appreciate it if you did so in another
room."	
Message	Origami	Got it.	
Message	None	"(I couldn't help but react when she started
taking her clothes off. Almost like I was in
danger...)"	
Message	Shido	...	
Message	Origami	...	
Message	Shido	...	
Message	Origami	...	
Message	Shido	U-Uh, what do you want to do?	
Message	Origami	Anything you want to do, Shido.	
Message	Shido	Huh?	
Message	Origami	"I can do anything you wish, Shido.
Whether it's... embarrassing or painful."	
Message	Shido	W-Well...	
Message	Origami	Tell me, Shido.	
Message	Shido	H-Huh?	
Message	Origami	Order me.	
Message	Shido	O-Order you?!	
Message	Origami	Tell me... everything you want me to do. Hurry.	
Message	Shido	....Oooooookay! I-I will! I'll say it!	
Message	Origami	...?	
Message	Shido	U... Uh... S-Study! That's right! Let's study!	
Message	Origami	...Okay.	
