Operator	Comment	Key	Translation
Message	None	(Ah, I'm tired.)	
Message	None	"(Man, as to whoever attacked Tengu Tower...
Who could it have been? I wonder if the Spirits
have something to do with it.)"	
Message	None	"(I don't know. I guess I should leave these
things to Kotori.)"	
Message	None	"(There's one thing I do know, though. It
might be just a misunderstanding, but...)"	
Message	None	"(Something is off. I can sense something's...
just off. I thought it was just a side-effect of
recovering, but that just can't be.)"	
Message	None	"(I can sense something's off, but it's become
natural for everyone else. At the same time,
I can't say for certain that I'm right.)"	
Message	None	"(But what if this sense is actually right?
What if everyone's just gone mad? What then?)"	
Message	None	"(What if there's a Spirit who holds such a
power?)"	
Message	None	"(If I said this aloud, I feel like Kotori would
mock me.)"	
Message	None	"(What I need to do is... go on dates with
Tohka, Yoshino, and the others so they
won't go berserk.)"	
Message	None	"(Regardless, Tohka's seemed a bit off lately,
too...)"	
Message	None	"(Yeah, I guess I should be focusing on the
task at hand.)"	
Message	None	"(What I need to do is... go on dates with
Tohka, Yoshino, and the others so they
won't go berserk. And Origami, too.)"	
Message	None	(I should just focus on the task at hand.)	
Message	None	"(What I need to do is... go on dates with
Tohka, Yoshino, and the others so they
won't go berserk.)"	
Message	None	(I should just focus on the task at hand.)	
Message	None	"(What I need to do is... go on dates with
Tohka, Yoshino, and the others so they
won't go berserk.)"	
Message	None	(I should just focus on the task at hand.)	
Message	None	"(What I need to do is... go on dates with
Tohka, Yoshino, and the others so they
won't go berserk.)"	
Message	None	(I should just focus on the task at hand.)	
