Operator	Comment	Key	Translation
Message	Shido	Oh, Tohka! Wait a sec.	
Message	Tohka	Hm, what's the matter, Shido?	
Message	Shido	I'd completely forgotten.	
Message	Tohka	?	
Message	Shido	"The offering for the Tengu Cow... we haven't bought it
yet, right?"	
Message	Tohka	Oh! That was so careless of us!	
Message	Shido	I'll go buy it now. What will you do, Tohka?	
Message	Tohka	Right! If it were with you Shido, I would go anywhere!	
Message	None	(...!)	
Message	None	"(Tohka really has a way of rattling these
things that make my heart pound...)"	
Message	Tohka	"Should we make the offering
something the Tengu Cow likes?"	
Message	Shido	"You're right... what to do? For something like
this, maybe some kind of food is ideal."	
Message	Tohka	So this Tengu Cow has an appetite, huh?	
Message	Shido	"Haha, it might... alright, let's head back to
the shopping district and buy something!"	
Message	Tohka	"Yes, it would be good if there's something
the Tengu Cow would be pleased with!"	
Message	Shido	Yeah, I agree.	
Message	Shido	"Hey, Tohka, sushi can't be it, right?
It's not like we can't get it wrapped,
but... Wait. Huh?!"	
Message	Shido	Tohka?	
Message	None	She was just here a second ago... she's gone?!	
Message	None	(Gah! I only looked away for a second. Where'd she run off to?)	
Message	Shido	Heeeey, Tohkaaa? Tohkaaaa?! Where are you?!	
Message	None	(Dang, I've completely lost sight of her.)	
Message	Shido	Reine-san?	
Message	Reine	"Shin, has something happened to Tohka?"	
Message	Shido	Ohh, Reine-san. I'm sorry, we got separated while shopping...	
Message	Reine	"Hm. So that's why her stress level has risen."	
Message	Shido	Huh?	
Message	Reine	"Shin, hurry and find Tohka, and calm her down."	
Message	Shido	"Well, of course I'm all for doing that, but...
is there any way you can see where Tohka
went on your end, Reine-san?"	
Message	Reine	"It is currently impossible to verify her location
with my equipment, and we're also short-staffed.
The best I can do is analyze her mental status."	
Message	Shido	I see...	
Message	Reine	"Alternatively, if you consider Tohka's thought
process, perhaps you will find the answer."	
Message	Shido	Her thought process?	
Message	Reine	"What would Tohka do in this situation?
Consider this while thinking about what to do."	
Message	Reine	Good luck, Shin.	
Message	Shido	Hm... what would Tohka do?	
Choice		Tohka would get hooked by the scent of food and head to food shops	
Choice		Tohka would return to look for me	
Message	None	"(Well, we are talking about the ravenous Tohka.
She must have followed a tantalizing food smell
while thinking about an offering for the Tengu Cow.)"	
Message	None	(What sort of offering would Tohka pick for the Tengu Cow?)	
Message	None	"(Hm... I don't know. Either way, I'll make sure to check
the restaurants during my search.)"	
Message	Cake Shop Worker	Welcome!	
Message	Shido	Um...	
Message	Cake Shop Worker	Yes, may I help you?	
Message	Shido	Oh! Um... did a girl with long black hair come in here?	
Message	Cake Shop Worker	I'm not sure...I don't think I've seen a girl like that...	
Message	Shido	I-I see! Sorry to trouble you.	
