Operator	Comment	Key	Translation
Message	None	"(I'm going to invite Origami to eat lunch with
me today.)"	
Message	Shido	Origami? For lunch today—	
Message	Origami	Roger.	
Message	Shido	Huh?	
Message	Origami	Come. This way.	
Message	Shido	"Whoa! W-Wait, Origami! I didn't say anything
ye—"	
Message	Origami	You want to eat lunch with me. Am I wrong?	
Message	Shido	Oh, um. Yeah, I did.	
Message	Origami	Then, this way.	
Message	Shido	Whoa! Where are you going?!	
Message	Origami	"We're going to eat by the stairs over there.
That way, we'll be alone."	
Message	Shido	"Oh, okay. It's a bit hot out, but eating outdoors
is always nice."	
Message	Origami	Yes. Let's eat.	
Message	Shido	All right, let's!	
Message	None	"(Homemade Hamburg steak today. The shape's
kind of wonky, but... I know it'll taste good!)"	
Message	Origami	I want yours...	
Message	Shido	Huh...?	
Message	Origami	Can I have the big one...?	
Message	Shido	"Oh. Um, y-you're talking... about the steak,
right?"	
Message	Origami	Yes... Can I have it?	
Message	Shido	"Okay, s-sure. The shape's a bit off, but it's
homemade so I guarantee it's good."	
Message	Origami	I don't mind. The shape doesn't matter to me.	
Message	Shido	Huh...?	
Message	Origami	Hurry up and give it to me.	
Message	Shido	Oh, okay....H-Here you go.	
Message	Origami	*nom*...ng...ng... W-Wow... Shido's... ha...rg!	
Message	Shido	"A-Are you okay, Origami?! You look like
you're in a lot of pain."	
Message	Origami	Mm... nng...ng...	
Message	Origami	*slurp*. Thank you. It was exquisite.	
Message	Shido	I-I see... Glad to hear it.	
Message	Origami	"The moment it entered my mouth, it was
juicy and delectable."	
Message	Shido	"Y-Yeah. I made sure to prepare it with
that in mind. It had a lot of—"	
Message	Origami	It tasted like Shido...	
Message	Shido	"*grunt*! W-Well, it was homemade! I'm
happy you enjoyed it, so..."	
Message	None	(Ha... Haha... Why am I so sweaty?)	
