Operator	Comment	Key	Translation
Message	None	"(...How strange. How can the memory of a
world long passed still exist...?)"	
Message	None	(Did something happen to Eden...?)	
Message	None	"(Was the reset incomplete? Or were all of
the resets finally too much to handle...?)"	
Message	None	"(There's a chance that this might cause an
issue with managing Eden...)"	
Message	None	(No, that can't happen. It mustn't...)	
Message	Rinne	...do... Shido...	
Message	None	(Huh...?)	
Message	Rinne	"...rry up and wake...p...
You...unning out of...ime..."	
Message	Shido	Mm... Mmmm.	
Message	Rinne	Hehe... You awake?	
Message	Shido	Mm, Rinne... Morning.	
Message	Rinne	Yeah... Morning, Shido.	
Message	Shido	Hm? You seem down.	
Message	Rinne	"Not at all! You're one to talk, Shido.
You were groaning in your sleep.
How are you feeling? Can you get up?"	
Message	Shido	Huh? Oh, I'm totally fine! I'll get up now.	
Message	Rinne	"Good. I've made breakfast, so come down
after you change, okay?"	
Message	Shido	Rinne...	
Message	Rinne	Huh?	
Message	Shido	"Oh... Nothing. Just thinking about how
amazing you are..."	
Message	Rinne	Hehe... You finally up?	
Message	Shido	Mm, oh... Rinne. Morning...	
Message	Rinne	Good morning, Shido. Another beautiful day.	
Message	Shido	Yeah. Seems like it.	
Message	Rinne	"You were tossing and turning all night.
You okay? Think you can get up?"	
Message	Shido	Yeah. I'm fine... I'll get up.	
Message	Rinne	"Good. I've made breakfast, so come down
after you get changed, okay?"	
Message	Shido	Rinne... You're really one-in-a-million.	
Message	Rinne	"Hehe. Thanks. Be careful, though. Someone
might think you're trying to flirt with me."	
Message	Shido	"No, I'm serious. I wish that... I could be
like you."	
Message	Rinne	I'm flattered, but the praise is undeserved.	
Message	Rinne	"Besides, you shouldn't want to be anyone
else. Just focus on being yourself."	
Message	Shido	Mm, but I'm as average as can be...	
Message	Rinne	"Not at all. I can think of plenty likeable
things about you."	
Message	Shido	Huh?	
Message	Rinne	"?! Oh, um... I was just talking to myself...
Nothing to see here."	
Message	Shido	Uh... Okay?	
Message	Rinne	...	
Message	Shido	...Rinne?	
Message	Rinne	"H-Hey, if we talk too much, you'll be late.
Shido, hurry up and get ready!"	
Message	Rinne	"?! Oh, um... I was just talking to myself...
Yeah."	
Message	Shido	Uh... Okay?	
Message	Rinne	"H-Hey, if we talk too much, you'll be late.
Shido, hurry up and get ready!"	
Message	Shido	"Oh yeah, huh? Guess I'll get dressed
right away then."	
Message	Rinne	"Aah! Hey Shido! Don't start stripping down!
I'm still here!"	
Message	Shido	Oh... R-Right. Sorry Rinne!	
Message	Rinne	"I-It's okay. Just make it quick, okay? I'll go
on ahead!"	
Message	Shido	H-Hey, Rinne!	
Message	Shido	"...Rinne sure is acting weird.
Or am I imagining things?"	
Message	None	"(Crap, I did it again...
I guess old habits die hard.)"	
Message	None	"(Well, anyways... I'd better hurry up and get
dressed.)"	
Message	Tohka	"Shidoooo! How much longer do you plan on
sleeping?!"	
Message	Shido	T-Tohka?	
Message	Tohka	Oh!! Shido! Are you already awake?!	
Message	Tohka	Grr...	
Message	Shido	Why do you look so upset?	
Message	Tohka	"It came to my attention that you enjoy
being dropkicked awake!"	
Message	Shido	WHAT?!	
Message	None	(Kotori, what have you been telling her?!)	
Message	Tohka	Grr... Seems as though I was too late...	
Message	Shido	No, Tohka. You heard wrong.	
Message	Tohka	Hm? How do you mean?	
Message	Shido	"Uh, you see... It's because I prefer to be woken
up gently."	
Message	Tohka	"Hm. Understood. Then I'll be sure to do so
next time."	
Message	Shido	Right.	
Message	Yoshino	Shido-san... Good morning!	
Message	Yoshinon	"Hey hey, Shido! You're up!"	
Message	Shido	Oh. It's Yoshino and Yoshinon. Mornin'.	
Message	Yoshino	Y... Yes!	
Message	Yoshinon	"Heeeeey. Real sorry to see that happened to\nyou, Shido. If you slept for just a bit longer,\nYoshino might've been the one to wake you."	
Message	Yoshino	...	
Message	Shido	"R-Right. At least I'll have that to look forward
to next time."	
Message	Tohka	Mm...	
Message	Shido	Hm? What's up, Tohka?	
Message	Tohka	Shido... I want you to tell me something.	
Message	Shido	What is it?	
Message	Tohka	"What exactly is a "dropkick"?
How does dropping come into play?"	
Message	Shido	Huh?	
Message	Shido	"Tohka... What were you planning to do if I
had still been asleep...?"	
Message	Tohka	Hm. Well, you see, there's the dilemma.	
Message	Shido	What do you mean?	
Message	Tohka	"Well, I wasn't sure if I was supposed to suck
on a gumdrop while kicking you, or if I was
supposed to shove one in your mouth first."	
Message	Shido	Uh... Well... Hm...	
Message	Tohka	"If you're so hesitant to answer... Is it because
a real dropkick is far more dangerous?!"	
Message	Shido	"No, it's not like that. Uh, how do I put this?
I think it's a different kind of danger than
the one you're thinking of, Tohka."	
Message	Tohka	Hmm...? What do you mean?	
Message	Tohka	"*gasp*! Don't tell me they poisoned
the gumdrop?!"	
Message	Shido	"No... It's not like that either! Simply put, a
dropkick is a two-footed kick delivered in
mid-air."	
Message	Tohka	Hm... Is that so?	
Message	Shido	Yeah.	
Message	Tohka	"I see. It makes sense that one would be easily
awoken from that!"	
Message	Shido	"Wait, that wasn't an invitation
to do it, though!"	
Message	Tohka	H-Huh...?	
Message	Shido	"Anyway, Tohka and Yoshino...
I'm going to get dressed, so would you two mind
going on ahead?"	
Message	Tohka	Be quick about it, okay? Breakfast is prepared.	
Message	Yoshino	...	
Message	Shido	Uh... Yoshino?	
Message	Yoshino	Y-Yes?!	
Message	Shido	Would you mind joining her downstairs?	
Message	Yoshino	...Okay.	
Message	Yoshinon	"Gosh, Shido. You're so shy."	
Message	Shido	"Finally, they're gone... When everyone's here,
the mornings are pure chaos."	
Message	None	"(But there's some comfort to be found in
this kind of chaos, I suppose.)"	
Message	None	"(Neatly laid out on the dining table was the
breakfast Rinne had prepared.)"	
Message	None	"(White rice, miso soup with tofu and green
onion, fried fish, and an omelette. She even
had natto, seaweed, and pickles as sides...)"	
Message	None	"(All the makings of a traditional Japanese
breakfast. I could never whip up a meal this
elaborate by myself.)"	
Message	Rinne	"Seems like everyone's seated. Now, let's
dig in!"	
Message	Tohka	Okay! I shall dive right in!	
Message	Tohka	Delicious! Today's breakfast is exquisite!	
Message	Tohka	"Mmm! This omelette... So fluffy on the outside.
Yet, the warm broth flows out once you take a
bite!"	
Message	Tohka	"Add in some of the rice, and... *nom*...
Mmm. You've outdone yourself this time!"	
Message	Rinne	"Hehe... Oh, Tohka-chan. You won't get anything
from flattering me."	
Message	Tohka	"R-Rinne... Does that mean seconds are out of
the question?"	
Message	Rinne	Huh? Seconds...	
Message	Shido	"You said, "You won't get anything."
That's what Tohka's worried about."	
Message	Rinne	"Oh, I see what you mean. No need to worry,
Tohka-chan. I've prepared seconds. Just make
sure to chew before you swallow, okay?"	
Message	Tohka	Okay! Another helping, please!	
Message	Shido	Hey, Tohka... You know...	
Message	Rinne	Ahahahaha...	
Message	Yoshino	Um. Thank you... for the meal!	
Message	Rinne	Okay. Yoshino-chan, eat up, okay?	
Message	Yoshino	Okay!	
Message	Rinne	"Oh. You aren't good with hot food, right?
I tried cooling the miso soup beforehand.
Is it all right?"	
Message	Yoshino	Th-Thank... you...	
Message	Yoshinon	"Boy, Rinne. You're so thoughtful. You'd make\nthe ideal wife!"	
Message	Shido	"You can say that again. Who knows where I'd
be without her housework."	
Message	Tohka	"Indeed, and she sure knows her way around the
kitchen."	
Message	Rinne	"Gosh... What's with all the compliments today,
you two...? You're going to make me blush..."	
Message	Kotori	"Hmm. Onii-chan has been hitting on Rinne
since this morning! Rinne's not gonna like that!"	
Message	Rinne	"Oh, it's not like that, Kotori! I'm flattered.
Not upset."	
Message	Yoshinon	"Ahahaha! Rinne, you're adorable. Looks like\nyou'll be Yoshino's biggest rival!"	
Message	Yoshino	...Yoshinon?!	
Message	Shido	Rival? Are you two gearing up for battle?	
Message	Yoshinon	"*Sigh*... What am I to do with you, Shido?\nGoodness. I fear what's to come..."	
Message	Kotori	Hahaha! That's just Onii-chan being Onii-chan.	
Message	None	"(I may not know what's going on, but I can tell
when I'm being mocked. Wear that ribbon all
you want, little sister. You're still evil...)"	
Message	Shido	"Hey Kotori, you'd better not be a bad influence
on Tohka."	
Message	Kotori	What do you mean, "bad influence"?	
Message	Shido	"If I get dropkicked while I'm sleeping, then
there'll be hell to pay."	
Message	Kotori	Whaaaaat? You could totally handle it.	
Message	Shido	Jeez...	
Message	Tohka	Hm. Shido, what's the matter?	
Message	Shido	"Nothing! Don't mind us, Tohka. Just enjoy
your breakfast."	
Message	Tohka	Hm, if you say so.	
Message	Kotori	Oh, Rinne. Your miso soup is just delightful!	
