Operator	Comment	Key	Translation
Message	Shido	Today was fun, Yoshino.	
Message	Yoshino	...Yes!	
Message	Shido	"It's already evening. I'd better prepare dinner
as soon as I get home... Huh? That's..."	
Message	Yoshino	...	
Message	Shido	Yoshino? Heeey, Yoshino!	
Message	Yoshino	...! Ah... Shido-san...?	
Message	Yoshinon	"Yoohoo! Shido-kun, what a coinkydink\nto see you here!"	
Message	Shido	"What's wrong, Yoshino? Walking around alone
here..."	
Message	Yoshino	"U-Um... I thought it would be around the time
you would be coming home..."	
Message	Shido	Ohh, you came to pick me up? Thanks.	
Message	Yoshino	I-It's... no problem.	
Message	Shido	All right, then let's head home together.	
Message	Yoshino	Y-Yeah...	
Message	Yoshinon	"All right, let's go! Let's go home!"	
Message	Shido	Yoshino, is there any chance you're hungry?	
Message	Yoshino	Ah, I'm... still... fine...	
Message	Shido	"I see. I'm getting a little peckish. See?
Can't you smell that yummy aroma?"	
Message	Yoshino	Huh...? Oh... I smell something delicious.	
Message	Shido	"Right? It smells like sweet sauce...
Where is it?"	
Message	Shido	Oh, see there. It's an okonomiyaki stand.	
Message	Yoshino	...Okonomiyaki?	
Message	Shido	"Ah, have you never eaten one before?
There's still some time before dinner.
Do you want to sample some?"	
Message	Yoshino	I'm... fine.	
Message	Shido	"Gotcha. Well, I'll get one, and you can taste
it yourself. Excuse me, sir, one okonomiyaki,
please!"	
Message	Food Cart Attendant	You got it! One okonomiyaki comin' up!	
Message	Food Cart Attendant	"You're lucky, I just fried one up!
Here ya go!"	
Message	Shido	"Hoff hoff... This piping hot cabbage and
egg... And the smell of the sweet sauce as
it spreads in the mouth..."	
Message	Yoshinon	"Oooh, it looks delicious!"	
Message	Shido	"Oh, sorry.
Here, try some, Yoshino."	
Message	Yoshino	...O-Okay!	
Message	Shido	It's hot, so be careful.	
Message	Yoshino	"Y-Yes... Hoff!
Hoff... Huff... Iff hoht!"	
Message	Shido	"Oh, sorry. Maybe I should have waited until
it was cooler."	
Message	Yoshino	Ahh... Hoff... Ish okay...	
Message	Yoshino	Whew...	
Message	Shido	How was your first okonomiyaki?	
Message	Yoshino	Y-Yeah... it was... delicious.	
Message	Shido	"I see. That's good. When we get home, let's
make sure to eat plenty of dinner. This is our
little secret, okay?"	
Message	Yoshino	...Yeah!	
