Operator	Comment	Key	Translation
Message	Shido	Kotori... seems so busy today.	
Message	Shido	"I wanted to ask her out on a date today, but
if she's all booked up, maybe I should refrain."	
Message	Shido	"I can check up on her in the meantime. I wonder
if Kotori is visiting Reine-san right now."	
Message	Shido	If I can't find her, then I'll give up.	
Message	Shido	Kotori always seems so busy...	
Message	Shido	"I wanted to ask her out on a date today, but
if she's all booked up, maybe I should refrain."	
Message	Shido	"I can check up on her in the meantime. If she
doesn't pick up, I'll leave it for now."	
Message	Shido	"Is Kotori here? I don't hear anyone talking.
Anyone there?"	
Message	Kotori	...	
Message	Shido	"Oh, there's Kotori. Looks like she's deep in
thought or something. Maybe I shouldn't bother
her."	
Message	Kotori	Hm...? Oh, Shido.	
Message	Shido	Y-Yo...	
Message	Kotori	"What is it? Did you have more business with
Reine?"	
Message	Shido	No. This time it was with you, but...	
Message	Kotori	But what?	
Message	Shido	"You seemed so busy. You don't have time
for a date, do you?"	
Message	Kotori	R-Right. Sorry, it's just...	
Message	Shido	Oh. Don't worry about it.	
Message	Shido	I'll invite someone else today then.	
Message	Kotori	...	
Message	Shido	Later...	
Message	Kotori	...Wait.	
Message	Shido	Hm...?	
Message	Kotori	I'm going on a date with you.	
Message	Shido	Huh? B-but I thought you were busy...	
Message	Kotori	I told you I'm going!	
Message	Kotori	I felt stuck anyways... I need a little break.	
Message	Shido	I-I see... Then let's go.	
Message	Kotori	Okay, let's.	
Message	Shido	"All right. Now that we're in town, where should
we go? Wanna grab a bite?"	
Message	Kotori	...Yeah.	
Message	Shido	Huh...? Kotori...?	
Message	Kotori	Oh... huh? O-Oh yeah... Sorry, what is it?	
Message	Shido	I was asking if you wanted to grab a bite.	
Message	Kotori	Right. I'll eat whatever you want to eat.	
Message	Shido	Aren't you craving anything?	
Message	Kotori	Nothing in particular.	
Message	Shido	Then, how about that...?	
Message	Kotori	That? You mean the taiyaki stall?	
Message	Shido	I'll buy some, so wait right here.	
Message	Kotori	Sure.	
