Operator	Comment	Key	Translation
Message	Shido	...	
Message	Shido	It's morning.	
Message	Shido	But... am I actually awake?	
Message	Shido	...	
Message	Shido	Yesterday... felt like a dream.	
Message	Kurumi	Let me explain. I'll tell you everything I know.	
Message	Kurumi	"Yes. Whoever is responsible possesses a great
power. They and they alone."	
Message	Kurumi	"My body... The "nightmare" you know as me,
has noticed this manipulation."	
Message	Kurumi	"If I am able to absorb whomever holds this
power, then I will attain this power as well."	
Message	Kurumi	"The other me has been searching for their
location. She appeared to us as a clone,
just as she has appeared to you before."	
Message	Kurumi	And... I am one of them.	
Message	Shido	Man, I can't remember all of what Kurumi said.	
Message	Shido	Was it... real?	
Message	Shido	No, there is something I remember.	
Message	Shido	What I remember is...	
Message	Kurumi	"*giggle*... It's all your fault, Shido-san.
Now I'm a mess."	
Message	Kurumi	"But... I regret nothing. Because I've come to
realize the importance of spending time with
you."	
Message	Kurumi	Thank you, Shido-san.	
Message	Kurumi	I'm so glad to have met you...	
Message	Shido	No, that all happened.	
Message	Shido	I know I spent the last few days with Kurumi!	
Message	Shido	"But if her original body disappeared, then
Kurumi... will eventually disappear too."	
Message	Shido	What should I do...?	
Message	Shido	There's no solution, is there?	
Message	Shido	"I just want to see Kurumi. That couldn't have
been our last time together."	
Message	None	(I'm going to see Kurumi. I have to. Or else I—)	
Message	Shido	Kurumi! Hey, Kurumi!	
Message	Shido	Are you there?! Kurumi, come out!	
Message	Shido	Is she gone...? Where could she be?	
Message	Shido	"She always comes when I call her. I was sure
she'd show up eventually."	
Message	Shido	Kurumi. You're there, aren't you? Come out!	
Message	Shido	Kurumi! Where'd you go?	
Message	Shido	She's not here either.	
Message	Shido	Then, am I supposed to wander for eternity?	
Message	Shido	Kurumi!	
Message	Shido	Where are you, Kurumi?!	
Message	Shido	Kurumi, come out!	
Message	Shido	You out there, Kurumi?!	
Message	Shido	I searched everywhere...	
Message	Shido	Wait. Don't tell me she's disappeared already.	
Message	Shido	...	
Message	Shido	Kurumi...	
Message	???	Oh. Shido-san?!	
Message	Shido	Huh...?	
Message	Kurumi	...	
Message	Shido	Kurumi, what are you doing here?	
Message	Kurumi	I thought it best not to see you anymore.	
Message	Kurumi	Before I knew it, there you were.	
Message	Shido	Since when...?	
Message	Kurumi	This morning.	
Message	Shido	"Gotcha. I'm sorry. I guess you were right
in front of me this whole time."	
Message	Kurumi	Don't tell me... you've been looking for me.	
Message	Shido	Yeah, but it's fine now. I'm glad you're here.	
