Operator	Comment	Key	Translation
Message	Shido	I wonder how Yoshino's doing.	
Message	None	"Yoshino is alone more often than not.
Even if Yoshinon is with her, I need to look after her."	
Message	Reine	What is it, Shin?	
Message	Shido	Oh, Reine-san. Where are you right now?	
Message	Reine	Oh. I'm in your room, actually, but...	
Message	Shido	Huh?	
Message	Reine	"Well, I've been imposing. I thought I'd show
my appreciation by cleaning a little."	
Message	Shido	Oh, you really don't need to clean, it's okay...	
Message	Reine	Don't even worry about it. Oh, and Shin?	
Message	Shido	Yes?	
Message	Reine	"That thing you were hiding...
I'll pretend I never saw it, okay?"	
Message	Shido	"Huh?! What thing?!
Come on, you can't just say that!"	
Message	Reine	Hm? Oh, right. My apologies...	
Message	Shido	"You don't need to apologize, but please...
just give me a break."	
Message	Reine	"By the way Shin, didn't you contact me
for something important?"	
Message	Shido	Oh... right.	
Message	Shido	"Okay, so if you're at my house...
then Yoshino's nearby, right?"	
Message	Shido	"I was wondering how Yoshino is doing.
Could you possibly take her to school and... huh?"	
Message	None	"(Saying it made me realize, but Reine-san...
she's a teacher at my school. Why is she
already at my house?)"	
Message	Reine	Ah. Well, it's a piece of cake with the Fraxinus.	
Message	Shido	Can you please stop reading peoples' minds?!	
Message	Reine	"Well... okay, I understand.
But why the school of all places?
You could come home first then leave somewhere."	
Message	Shido	"I thought maybe Yoshino would be
happy if we met outside somewhere... you know?"	
Message	Reine	"I see. I could see it as you trying to make
things easier for yourself, but..."	
Message	Shido	"Huh? No, no, no! It's not that at all!
So, where's Yoshino?"	
Message	Reine	Ah, I believe she's somewhere in the house.	
Message	Shido	Oh, so she's not right there with you.	
Message	Reine	No, but she was helping me clean until a moment ago.	
Message	Reine	"But when she spotted... the item...
she scurried off like a scared little mouse..."	
Message	Shido	"What?! That's...
What have you done?!"	
Message	Reine	"Anyway, I'll bring her over right away.
But, it'll be a different story if Yoshino
says she doesn't even want to see your face."	
Message	Shido	"Ha... yeah...
Wait, this isn't something to laugh about!"	
Message	Reine	In any case, please wait there.	
Message	None	(They're late. Could it be... they're not coming?)	
Message	None	"(Reine-san did say she saw that item under the bed.
Even if she's a spirit who's not well versed with
society, it'd be a shock to any girl.)"	
Message	None	"I wonder if Yoshino's started to hate me.
She wouldn't be coming anymore today if...
And if... that were to happen, I..."	
Message	Yoshino	Hey, Shido-san...	
Message	Shido	"H-Hey, sorry for calling you
out here like this."	
Message	Yoshino	N-No, it's no trouble... I'm glad.	
Message	Reine	Oh, good. You two were able to find each other.	
Message	Shido	Reine-san... I thought you were going to be here, too.	
Message	Reine	"It'd be a little nonsensical for a guardian
to come along on a date, wouldn't it?"	
Message	Shido	Well, I guess so...	
Message	Reine	"Okay, so before your date gets started, I think
you'll need to clear the air in regards to...
well, you know what."	
Message	Shido	"Right. Reine-san, how much did Yoshino
actually see?"	
Message	Reine	"Hm. Well, she ran away as soon as I started
flipping through it, so I can't imagine
she saw it very thoroughly."	
Message	Shido	"D-Do you think, I could just pretend that
it didn't happen?"	
Message	Reine	"Who knows, I believe that's up to Yoshino.
Listen, make sure you're careful not to worsen
a spirit's mood."	
Message	Shido	Come on... at least give me some advice.	
Message	Reine	"The Fraxinus' AI is acting up... it won't
display any choices. So it seems... all
I can do is watch over you two."	
Message	Shido	Isn't that just peeping at this point then?!	
Message	Reine	Alright then, I'll leave Yoshino to you.	
Message	Shido	W-What should I do?	
Choice		I should just come clean and tell the truth.	
Choice		I'm a guy... it's normal. I'll just pretend I didn't know. 	
Message	Shido	U-Um... I'm glad that you came, Yoshino.	
Message	Yoshino	Huh?	
Message	Shido	Er, well... you saw it, right? In my room...	
Message	Yoshino	"Huh?! U-Um... I-I'm sorry!
I didn't mean... to see it, but..."	
Message	Shido	"No, no, no... don't apologize, Yoshino!
In fact, I should be the one apologizing!"	
Message	Yoshinon	"Yoohoo! It's quite manly of you to apologize!
But having this part of your manliness
exposed is quite the blunder of a lifetime!"	
Message	Shido	"O-Oogh...
Yoshinon... you..."	
Message	Yoshinon	"Well, Shido-kun... you are a guy.
I guess it's par for the course."	
Message	Shido	I-Is that so?	
Message	Yoshinon	That's right. Yoshino's not angry or anything like that～.	
Message	Shido	Huh, really?	
Message	Yoshinon	"Yup, yup. Yoshino is a kind girl who could fill
an ocean with the love in her heart. She'll
never be mad at a guy for something like this."	
Message	Shido	Thank goodness.	
Message	Shido	Okay then... let's get going, Yoshino.	
Message	Yoshino	......	
Message	Yoshinon	Um... ahem...	
Message	Shido	What is it, Yoshinon?	
Message	Yoshinon	Shido-kun, don't you have something to say?	
Message	Shido	"Ah, u-ummmm...
What are you talking about?"	
Message	Yoshinon	"Oh, trying to pretend it away huh?!
Bad idea considering we definitely saw it!"	
