Operator	Comment	Key	Translation
Message	None	"(We escaped from the collapsing Neo Tengu Tower,
and when we came to, we were at Takadai Park.)"	
Message	None	"(Tohka and the others were recovered by the
Fraxinus, most likely for an examination. Kurumi
disappeared, and Origami returned to AST's base.)"	
Message	None	(And so... I was left alone, crushed by despair.)	
Message	None	"(That's right. In the end, Rinne had disappeared.
The ending I believed in never came. There was
no easy way out, no happy ending.)"	
Message	None	"(In the end, I didn't understand anything.
 Why she had created a barrier.
 And why she had tried to kill me.)"	
Message	None	(It all ended, everything left in mystery.)	
Message	Reine	...Are you alright, Shin?	
Message	Shido	No, it's still getting to me.	
Message	Reine	"Hm, I see. Then, perhaps I should find another
time to discuss today's occurrence with you?"	
Message	Shido	...Have you learned something?!	
Message	Reine	"That's right. Just now, when control of the
barrier left Ruler's hands... we were finally
able to analyze the barrier."	
Message	Shido	"R-Really?! Please tell me!
What on earth was that barrier?!"	
Message	Reine	......	
Message	Shido	Reine-san!	
Message	Reine	"This may not necessarily be the best news
for you. Even so, do you wish to know?"	
Message	Shido	...!	
Message	None	"(For a moment, I flinched at Reine's intimidating
words. But it's inevitable. If I can find out what
Rinne was thinking, or even get closer to her...)"	
Message	Shido	Please, go ahead.	
Message	Reine	"Mm. If you're prepared, then I will respect
your wishes."	
Message	Reine	"Firstly, I will tell you that Ruler was an
existence similar yet different to a Spirit."	
Message	Shido	She wasn't... a Spirit?	
Message	Reine	"No. However, I cannot say definitively that she
is an altogether different entity."	
Message	Reine	"We won't know the details until we investigate
further, but... signs point to her being the
remnants of a powerful, spiritual energy."	
Message	Shido	What does that mean...?	
Message	Reine	"It may be easier to understand if I said that
she has no vessel. Normally when Spirits are
sealed, the vessel remains. Ruler, however..."	
Message	Shido	...would disappear, without a body.	
Message	Reine	Correct. It is unfortunate...	
Message	Shido	"No, it's fine. Please continue. What about
the barrier?"	
Message	None	"(If I hear too much, I'd end up remembering
what just happened, and it'll be too painful.
I returned to the original topic.)"	
Message	Reine	"From our conclusions, the barrier covering all
of Tengu City, Eden, aside from keeping all of
us trapped, had another special power."	
Message	Shido	A special... power. Like everyone's Angels...?	
Message	Reine	"Yes, something close to that. Although...
On a completely different scale."	
Message	Shido	Exactly what kind of power is in this barrier...?	
Message	Reine	Mm. Eden's power... is...	
Message	Reine	...the power to redo the world.	
Message	Shido	R-Redo the world...?	
